Chart,,,,,,,,,
,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate
2019-07-03 19:00:00,3064.59,2726.42,903.13,64.00,1812.61,148.86,721.00,231.88,1163.00
2019-07-04 19:00:00,3103.22,2767.45,1023.75,64.00,1896.95,203.38,735.00,265.00,1165.00
2019-07-05 19:00:00,3097.22,2758.47,1011.25,64.00,1810.26,343.41,718.00,254.38,1156.00
2019-07-06 19:00:00,3122.52,2781.00,1024.38,64.00,1762.30,407.07,708.00,261.88,1153.00
2019-07-07 19:00:00,3113.25,2772.98,1030.00,64.00,1771.02,415.28,706.00,263.13,1148.00
2019-07-08 19:00:00,3090.88,2751.82,1028.13,64.00,1773.71,400.01,705.00,255.00,1144.00
2019-07-09 19:00:00,3083.72,2745.82,1026.88,64.00,1782.19,399.99,701.00,256.88,1141.00
2019-07-10 19:00:00,3100.85,2762.94,1023.13,64.00,1782.01,400.00,696.00,270.00,1137.00
2019-07-11 19:00:00,3059.66,2723.20,1023.75,64.00,1777.79,399.99,693.00,251.25,1135.00
2019-07-12 19:00:00,3059.50,2723.11,1022.50,64.00,1771.92,400.01,693.00,253.13,1129.00
2019-07-13 19:00:00,2777.65,2453.36,983.75,64.00,1617.57,362.92,625.00,164.38,1038.00
2019-07-14 19:00:00,2902.55,2574.41,1001.88,64.00,1576.79,302.10,613.00,243.75,996.00
2019-07-15 19:00:00,3031.74,2698.00,1003.75,64.00,1819.07,399.40,711.00,243.13,1128.00
2019-07-16 19:00:00,3054.58,2717.02,1016.25,64.00,1729.66,414.81,690.00,249.38,1115.00
2019-07-17 19:00:00,3036.63,2700.54,1016.88,64.00,1730.87,425.24,685.00,246.88,1108.00
2019-07-18 19:00:00,2935.03,2603.54,1008.13,64.00,1431.09,309.35,559.00,275.63,940.00
2019-07-19 19:00:00,3017.81,2684.31,1011.25,64.00,1769.36,369.03,671.00,243.75,1125.00
2019-07-20 19:00:00,3054.40,2717.05,1012.50,64.00,1710.44,425.04,671.00,254.38,1112.00
2019-07-21 19:00:00,3031.51,2695.85,1010.63,64.00,1716.40,425.00,669.00,248.75,1106.00
2019-07-22 19:00:00,3006.98,2673.32,1019.38,64.00,1727.24,385.12,669.00,243.75,1099.00
2019-07-23 19:00:00,2975.61,2643.77,1020.63,64.00,1725.35,425.01,663.00,241.88,1093.00
2019-07-24 19:00:00,2962.80,2631.82,1022.50,64.00,1726.02,424.95,662.00,238.13,1089.00
2019-07-25 19:00:00,2945.41,2615.66,1008.75,64.00,1665.09,420.30,638.00,247.50,1050.00
2019-07-26 19:00:00,2979.58,2648.59,1012.50,64.00,1719.10,424.99,657.00,245.00,1079.00
2019-07-27 19:00:00,2952.24,2622.11,1012.50,64.00,1709.83,424.92,655.00,240.00,1075.00
2019-07-28 19:00:00,2967.60,2637.67,1010.00,64.00,1716.03,425.03,651.00,244.38,1073.00
2019-07-29 19:00:00,2993.37,2662.22,1011.88,64.00,1704.73,425.02,649.00,257.50,1069.00
2019-07-30 19:00:00,2969.94,2637.48,1001.88,64.00,1652.00,425.02,651.00,241.25,1052.00
