Chart,,,,,,,,,
,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate
2019-07-03 19:00:00,4544.78,4099.19,884.38,64.00,1282.07,345.62,523.00,1121.25,644.00
2019-07-04 19:00:00,2653.70,2222.70,975.00,64.00,1041.73,391.43,464.00,257.50,572.00
2019-07-05 19:00:00,2817.72,2409.73,958.75,64.00,1563.86,521.47,646.00,233.75,839.00
2019-07-06 19:00:00,2806.42,2398.28,960.00,64.00,1523.31,408.28,640.00,232.50,817.00
2019-07-07 19:00:00,2788.85,2384.47,960.62,64.00,1537.14,399.97,638.00,236.88,805.00
2019-07-08 19:00:00,2774.54,2373.60,966.25,64.00,1549.49,454.80,634.00,242.50,795.00
2019-07-09 19:00:00,2739.46,2342.80,965.00,64.00,1561.88,449.98,631.00,235.63,788.00
2019-07-10 19:00:00,2708.48,2315.18,961.88,64.00,1566.46,450.00,627.00,228.13,782.00
2019-07-11 19:00:00,2717.91,2324.01,956.25,64.00,1559.15,436.71,624.00,233.75,779.00
2019-07-12 19:00:00,2701.55,2309.64,956.88,64.00,1560.27,425.07,623.00,231.25,772.00
2019-07-13 19:00:00,2438.77,2068.05,898.13,64.00,1478.28,379.54,574.00,147.50,723.00
2019-07-14 19:00:00,2652.36,2257.86,969.38,64.00,1327.22,356.80,556.00,230.00,685.00
2019-07-15 19:00:00,2656.83,2266.45,895.63,64.00,1553.22,277.55,614.00,202.50,786.00
2019-07-16 19:00:00,2687.07,2295.60,989.37,64.00,1541.90,230.02,611.00,222.50,772.00
2019-07-17 19:00:00,2693.33,2300.82,988.13,64.00,1527.61,424.95,599.00,227.50,777.00
2019-07-18 19:00:00,2703.77,2309.94,976.25,64.00,1321.12,359.43,501.00,268.75,699.00
2019-07-19 19:00:00,2685.37,2292.09,981.88,64.00,1468.09,424.90,593.00,231.25,744.00
2019-07-20 19:00:00,2682.12,2288.72,980.63,64.00,1494.76,424.72,603.00,222.50,760.00
2019-07-21 19:00:00,2623.86,2234.97,890.00,64.00,1483.88,423.33,602.00,198.75,753.00
2019-07-22 19:00:00,2668.00,2279.26,942.50,64.00,1529.19,91.91,608.00,221.88,751.00
2019-07-23 19:00:00,2657.34,2269.14,965.63,64.00,1514.55,329.81,605.00,225.00,743.00
2019-07-24 19:00:00,2646.01,2258.46,949.38,64.00,1506.66,335.78,602.00,221.25,740.00
2019-07-25 19:00:00,2652.69,2262.26,955.63,64.00,1470.88,335.65,597.00,219.38,736.00
2019-07-26 19:00:00,2659.10,2270.33,978.13,64.00,1482.81,425.15,594.00,231.88,731.00
2019-07-27 19:00:00,2631.50,2245.66,976.88,64.00,1486.32,500.11,592.00,226.25,726.00
2019-07-28 19:00:00,2645.55,2258.90,976.25,64.00,1481.42,499.99,590.00,233.75,723.00
2019-07-29 19:00:00,2630.55,2245.14,973.75,64.00,1478.43,499.94,587.00,229.38,721.00
2019-07-30 19:00:00,2676.17,2281.02,975.63,64.00,1407.69,500.33,500.00,220.63,799.00
