Chart,,,,,,,,,,,
,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Measured BHP,Measured BHT,Oil Rate,Tubing Pressure,Water Rate
2019-04-16 19:00:00,4650.56,,930.00,0.00,1932.48,0.00,0.00,0.00,934.00,929.38,1721.00
2019-04-17 19:00:00,5826.65,,930.00,0.00,91.45,0.00,0.00,0.00,45.00,929.38,82.00
2019-04-18 19:00:00,0.00,,930.00,0.00,0.00,0.00,0.00,0.00,0.00,929.38,0.00
2019-04-19 19:00:00,0.00,,930.00,0.00,0.00,0.00,0.00,0.00,0.00,929.38,0.00
2019-04-20 19:00:00,0.00,,930.00,0.00,0.00,0.00,0.00,0.00,0.00,929.38,0.00
2019-04-21 19:00:00,0.00,,930.00,0.00,0.00,0.00,0.00,0.00,0.00,929.38,0.00
2019-04-22 19:00:00,0.00,,930.00,0.00,0.00,0.00,0.00,0.00,0.00,929.38,0.00
2019-04-23 19:00:00,0.00,,930.00,0.00,0.00,0.00,0.00,0.00,0.00,929.38,0.00
2019-04-24 19:00:00,0.00,,930.00,0.00,0.00,0.00,0.00,0.00,0.00,929.38,0.00
2019-04-25 19:00:00,0.00,,930.00,0.00,0.00,0.00,0.00,0.00,0.00,929.38,0.00
2019-04-26 19:00:00,0.00,,930.00,0.00,0.00,0.00,0.00,0.00,0.00,929.38,0.00
2019-04-27 19:00:00,0.00,,930.00,0.00,0.00,0.00,0.00,0.00,0.00,929.38,0.00
2019-04-28 19:00:00,0.00,,930.00,0.00,0.00,0.00,0.00,0.00,0.00,929.38,0.00
2019-04-29 19:00:00,0.00,,930.00,0.00,0.00,0.00,0.00,0.00,0.00,929.38,0.00
2019-04-30 19:00:00,0.00,,0.63,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00
2019-05-01 19:00:00,0.00,,771.88,0.00,0.00,0.00,4603.74,166.16,0.00,0.63,0.00
2019-05-02 19:00:00,3456.93,3196.28,782.50,27.00,1093.06,0.00,4350.24,171.73,559.00,360.00,865.00
2019-05-03 19:00:00,4087.78,3826.67,408.75,64.00,2234.75,0.00,3698.52,177.36,991.00,331.88,1937.00
2019-05-04 19:00:00,3961.93,3703.08,393.75,64.00,2169.76,0.00,3580.11,177.31,976.00,321.25,1792.00
2019-05-05 19:00:00,4332.07,4075.57,840.63,64.00,2038.17,0.00,3539.41,177.25,907.00,600.00,1634.00
2019-05-06 19:00:00,3687.06,3428.62,1008.75,64.00,1683.26,0.00,3644.54,177.24,749.00,330.00,1398.00
2019-05-07 19:00:00,3802.62,3549.21,1018.13,64.00,2226.74,0.00,3468.01,177.25,962.00,326.88,1638.00
2019-05-08 19:00:00,3698.74,3453.77,1017.50,64.00,2255.78,0.00,3433.01,177.22,935.00,309.38,1600.00
2019-05-09 19:00:00,3673.32,3430.84,1021.88,64.00,2289.98,0.00,3411.11,177.22,909.00,323.75,1579.00
2019-05-10 19:00:00,3601.85,3360.92,1020.63,64.00,2274.78,0.00,3387.17,177.20,905.00,300.63,1547.00
2019-05-11 19:00:00,3558.04,3317.68,973.13,64.00,2247.76,0.00,3366.95,177.18,894.00,285.00,1531.00
2019-05-12 19:00:00,3649.47,3399.23,969.38,64.00,2031.94,0.00,3342.13,177.18,894.00,286.25,1525.00
2019-05-13 19:00:00,3637.86,3389.58,979.38,64.00,2028.43,0.00,3325.12,177.17,888.00,293.13,1504.00
2019-05-14 19:00:00,3651.56,3396.79,979.38,64.00,1922.00,80.69,3312.13,177.17,873.00,285.00,1493.00
2019-05-15 19:00:00,3606.10,3359.82,998.13,64.00,2002.77,0.00,3295.68,177.16,860.00,291.88,1485.00
2019-05-16 19:00:00,3584.94,3339.57,980.63,64.00,2001.95,0.00,3282.10,177.15,855.00,292.50,1468.00
2019-05-17 19:00:00,3614.33,3364.68,1029.38,64.00,1905.32,120.54,3278.66,177.16,828.00,294.38,1469.00
2019-05-18 19:00:00,3628.22,3376.01,1030.63,64.00,1848.25,316.18,3283.74,177.15,824.00,301.88,1447.00
2019-05-19 19:00:00,3579.37,3329.74,1026.25,64.00,1854.80,316.11,3237.26,177.14,824.00,286.88,1431.00
2019-05-20 19:00:00,3588.14,3338.53,1024.38,64.00,1847.31,290.46,3248.00,177.12,820.00,295.63,1422.00
2019-05-21 19:00:00,3553.84,3306.45,1021.88,64.00,1845.09,243.20,3235.32,177.11,812.00,286.88,1412.00
2019-05-22 19:00:00,3546.12,3299.35,1018.13,64.00,1842.27,229.50,3224.80,177.11,797.00,291.88,1405.00
2019-05-23 19:00:00,3557.92,3310.62,1048.75,64.00,1823.99,168.61,3216.87,177.11,785.00,301.25,1406.00
2019-05-24 19:00:00,3517.72,3271.13,1021.25,64.00,1813.02,223.65,3205.41,177.10,788.00,288.75,1387.00
2019-05-25 19:00:00,3537.49,3290.88,1024.38,64.00,1755.25,218.56,3219.08,177.09,762.00,311.88,1339.00
2019-05-26 19:00:00,3461.64,3216.66,981.88,64.00,1815.22,86.43,3198.87,176.81,778.00,265.00,1373.00
2019-05-27 19:00:00,3487.09,3242.33,978.13,64.00,1832.38,1.52,3176.79,177.08,782.00,279.38,1371.00
2019-05-28 19:00:00,3456.65,3213.09,1005.00,64.00,1835.04,62.71,3170.47,177.08,773.00,278.13,1359.00
2019-05-29 19:00:00,3395.38,3154.68,1004.38,64.00,1877.32,0.00,3160.13,177.07,767.00,262.50,1353.00
2019-05-30 19:00:00,3434.46,3191.45,1010.63,64.00,1815.00,158.08,3153.77,177.06,758.00,280.63,1344.00
2019-05-31 19:00:00,3394.57,3152.62,992.50,64.00,1815.52,170.98,3145.06,177.05,757.00,266.88,1333.00
2019-06-01 19:00:00,3448.84,3205.99,1013.75,64.00,1678.18,108.64,3165.64,176.96,696.00,324.38,1241.00
2019-06-02 19:00:00,3398.80,3156.80,990.63,64.00,1804.13,101.68,3171.73,177.06,743.00,270.63,1332.00
2019-06-03 19:00:00,3400.01,3158.34,990.00,64.00,1819.64,0.00,3138.55,177.06,732.00,267.50,1347.00
2019-06-04 19:00:00,3364.97,3125.44,988.13,64.00,1846.15,0.04,3125.07,177.05,737.00,265.63,1327.00
2019-06-05 19:00:00,3342.98,3104.07,994.38,64.00,1835.15,8.08,3115.42,177.04,731.00,262.50,1314.00
2019-06-06 19:00:00,3358.84,3120.94,992.50,64.00,1872.71,0.40,3104.81,177.03,736.00,277.50,1313.00
2019-06-07 19:00:00,3370.82,3130.24,995.00,64.00,1797.94,80.60,3094.38,177.03,737.00,271.88,1304.00
2019-06-08 19:00:00,3387.55,3144.61,991.88,64.00,1732.98,174.95,3083.84,177.01,736.00,271.25,1294.00
2019-06-09 19:00:00,3411.42,3167.43,1009.38,64.00,1707.60,285.14,3075.43,177.00,733.00,283.75,1288.00
2019-06-10 19:00:00,3402.76,3158.00,1006.25,64.00,1675.79,393.15,3069.55,177.00,729.00,278.13,1281.00
2019-06-11 19:00:00,3385.00,3140.81,1009.38,64.00,1672.64,401.35,3060.97,176.99,721.00,274.38,1276.00
2019-06-12 19:00:00,3378.69,3134.68,1006.25,64.00,1664.77,416.73,3055.21,176.99,719.00,275.00,1267.00
2019-06-13 19:00:00,3376.88,3132.61,1003.75,64.00,1648.19,423.10,3047.54,176.98,715.00,275.00,1260.00
2019-06-14 19:00:00,3388.56,3144.03,994.38,64.00,1634.98,422.79,3041.40,176.97,710.00,283.75,1252.00
2019-06-15 19:00:00,3368.14,3123.49,1003.75,64.00,1603.18,367.94,3039.46,176.96,702.00,275.63,1235.00
2019-06-16 19:00:00,3317.70,3075.35,964.38,64.00,1642.49,377.88,3029.33,176.96,696.00,259.38,1244.00
2019-06-17 19:00:00,3309.70,3069.96,1006.25,64.00,1703.65,154.17,3017.50,176.95,703.00,267.50,1239.00
2019-06-18 19:00:00,3344.51,3101.87,1006.25,64.00,1630.09,372.45,3012.85,176.95,692.00,278.75,1230.00
2019-06-19 19:00:00,3343.90,3101.20,1005.63,64.00,1616.64,422.07,3005.46,176.94,695.00,282.50,1215.00
2019-06-20 19:00:00,3314.91,3072.79,1005.00,64.00,1609.16,421.74,2996.59,176.93,687.00,271.25,1211.00
2019-06-21 19:00:00,3254.36,3016.51,961.88,64.00,1686.55,160.27,2990.37,176.92,689.00,257.50,1210.00
2019-06-22 19:00:00,3131.47,2872.77,1008.13,64.00,941.96,21.73,3243.16,175.33,403.00,333.13,699.00
2019-06-23 19:00:00,3367.79,3122.45,1005.00,64.00,1530.67,310.82,3071.84,176.98,658.00,285.63,1208.00
2019-06-24 19:00:00,3388.99,3142.20,1027.50,64.00,1503.12,774.56,3019.27,176.96,669.00,296.88,1197.00
2019-06-25 19:00:00,3325.30,3082.23,995.63,64.00,1572.15,544.58,2996.76,176.93,680.00,278.75,1196.00
2019-06-26 19:00:00,3255.15,3015.30,963.75,64.00,1611.85,370.34,2977.74,176.91,683.00,256.88,1186.00
2019-06-27 19:00:00,3218.35,2981.47,964.38,64.00,1658.40,204.34,2965.94,176.90,680.00,253.75,1181.00
2019-06-28 19:00:00,3226.16,2989.56,1004.38,64.00,1657.32,185.74,2957.79,176.89,678.00,262.50,1171.00
2019-06-29 19:00:00,3201.64,2964.28,912.50,64.00,1619.64,169.63,2953.22,176.89,668.00,245.00,1170.00
2019-06-30 19:00:00,3230.26,2991.46,1005.00,64.00,1588.77,199.97,2945.10,176.87,666.00,255.63,1161.00
2019-07-01 19:00:00,3192.07,2954.90,966.25,64.00,1598.86,283.67,2938.22,176.87,661.00,248.75,1154.00
2019-07-02 19:00:00,3199.74,2965.20,1003.75,64.00,1660.49,33.02,2930.63,176.86,661.00,265.63,1151.00
2019-07-03 19:00:00,3401.34,3160.86,921.88,64.00,1456.50,241.03,2946.26,176.85,606.00,381.25,1043.00
2019-07-04 19:00:00,3051.62,2817.72,1004.38,64.00,1435.42,232.35,3025.05,176.83,583.00,241.88,1038.00
2019-07-05 19:00:00,3192.11,2954.86,1004.38,64.00,1578.97,355.63,2925.69,176.87,644.00,254.38,1149.00
2019-07-06 19:00:00,3147.65,2914.05,1006.25,64.00,1599.87,308.21,2911.79,176.85,647.00,243.75,1138.00
2019-07-07 19:00:00,3149.43,2914.30,1003.75,64.00,1581.96,387.71,2904.42,176.84,643.00,250.00,1123.00
2019-07-08 19:00:00,3163.85,2928.20,1003.75,64.00,1569.69,392.30,2897.90,176.83,639.00,257.50,1119.00
2019-07-09 19:00:00,3106.93,2873.43,1005.00,64.00,1592.15,351.09,2889.51,176.83,636.00,236.25,1122.00
2019-07-10 19:00:00,3121.99,2888.68,1000.00,64.00,1592.36,323.96,2881.83,176.82,631.00,249.38,1115.00
2019-07-11 19:00:00,3132.24,2897.90,999.38,64.00,1566.28,420.81,2877.62,176.82,627.00,252.50,1110.00
2019-07-12 19:00:00,3100.13,2866.77,996.25,64.00,1564.56,417.64,2871.66,176.80,625.00,241.25,1103.00
2019-07-13 19:00:00,2751.17,2527.64,918.13,64.00,1453.78,372.24,2883.68,176.76,564.00,128.75,1017.00
2019-07-14 19:00:00,3032.57,2796.18,1003.13,64.00,1301.56,355.87,3007.83,176.40,546.00,242.50,984.00
2019-07-15 19:00:00,3147.06,2910.53,995.00,64.00,1515.70,417.11,2882.18,176.84,608.00,248.75,1116.00
2019-07-16 19:00:00,3126.02,2891.35,992.50,64.00,1537.78,418.32,2869.37,176.82,614.00,251.25,1102.00
2019-07-17 19:00:00,3045.71,2814.61,949.38,64.00,1576.06,241.31,2856.17,176.80,620.00,223.75,1095.00
2019-07-18 19:00:00,2960.80,2730.64,981.25,64.00,1366.54,106.37,2930.35,176.56,541.00,230.63,967.00
2019-07-19 19:00:00,3056.36,2826.00,966.25,64.00,1601.46,86.67,2868.54,176.83,606.00,230.00,1111.00
2019-07-20 19:00:00,3062.35,2831.65,989.37,64.00,1582.08,128.60,2847.64,176.80,607.00,236.88,1095.00
2019-07-21 19:00:00,3039.79,2810.07,977.50,64.00,1582.91,150.07,2834.98,176.78,610.00,232.50,1083.00
2019-07-22 19:00:00,3025.74,2797.12,963.13,64.00,1590.68,94.03,2825.50,176.77,613.00,232.50,1071.00
2019-07-23 19:00:00,2982.18,2755.54,961.25,64.00,1603.51,9.57,2817.19,176.75,611.00,218.75,1065.00
2019-07-24 19:00:00,3035.37,2806.09,989.37,64.00,1561.65,177.39,2811.37,176.74,609.00,241.25,1055.00
2019-07-25 19:00:00,3022.92,2793.08,978.13,64.00,1531.99,312.67,2811.11,176.75,600.00,235.00,1051.00
2019-07-26 19:00:00,2937.03,2709.69,958.13,64.00,1470.61,169.94,2837.90,176.71,570.00,215.00,1005.00
2019-07-27 19:00:00,2997.52,2768.57,956.88,64.00,1532.80,77.91,2811.18,176.75,590.00,222.50,1054.00
2019-07-28 19:00:00,2956.79,2730.79,970.00,64.00,1572.88,2.14,2800.92,176.75,588.00,215.00,1054.00
2019-07-29 19:00:00,2942.93,2716.99,970.00,64.00,1560.35,153.16,2791.82,176.73,590.00,211.88,1046.00
2019-07-30 19:00:00,3014.14,2784.46,981.88,64.00,1488.66,225.75,2789.90,176.73,582.00,240.63,1023.00
