Chart,,,,,,,,,,,
,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Measured BHP,Measured BHT,Oil Rate,Tubing Pressure,Water Rate
2019-05-24 19:00:00,3289.03,3028.19,1014.38,0.00,1378.53,259.36,3042.70,175.47,421.00,252.50,1227.00
2019-05-25 19:00:00,3375.43,3112.13,1022.50,0.00,1462.21,252.46,3048.99,175.44,537.00,271.25,1229.00
2019-05-26 19:00:00,3295.89,3036.49,920.00,0.00,1546.48,103.07,3014.07,175.15,544.00,235.63,1253.00
2019-05-27 19:00:00,3276.09,3019.30,883.13,0.00,1566.22,9.68,2993.55,175.42,556.00,246.25,1216.00
2019-05-28 19:00:00,3280.29,3021.66,988.75,64.00,1511.77,211.86,2983.55,175.41,559.00,247.50,1199.00
2019-05-29 19:00:00,3250.25,2992.47,985.63,64.00,1496.12,264.44,2972.80,175.40,551.00,240.63,1186.00
2019-05-30 19:00:00,3256.34,2998.77,995.63,64.00,1482.94,341.91,2967.13,175.40,557.00,252.50,1162.00
2019-05-31 19:00:00,3217.06,2960.47,975.63,64.00,1468.26,348.14,2959.88,175.39,513.00,237.50,1182.00
2019-06-01 19:00:00,3291.13,3032.39,1009.38,64.00,1356.83,287.93,2990.12,175.30,476.00,286.25,1119.00
2019-06-02 19:00:00,3203.97,2948.92,972.50,64.00,1477.17,259.43,2989.10,175.38,513.00,241.25,1166.00
2019-06-03 19:00:00,3212.10,2955.88,968.75,64.00,1445.10,263.24,2942.73,175.37,500.00,240.63,1166.00
2019-06-04 19:00:00,3183.77,2928.60,965.63,64.00,1440.56,264.65,2934.16,175.36,498.00,233.13,1155.00
2019-06-05 19:00:00,3180.41,2925.92,967.50,64.00,1423.95,264.69,2924.80,175.35,486.00,241.25,1138.00
2019-06-06 19:00:00,3176.79,2922.31,964.38,64.00,1417.96,299.68,2914.63,175.33,481.00,240.63,1138.00
2019-06-07 19:00:00,3173.00,2918.78,971.87,64.00,1409.25,348.06,2908.51,175.32,479.00,243.75,1128.00
2019-06-08 19:00:00,3181.49,2926.84,969.38,64.00,1393.39,400.03,2903.75,175.32,475.00,249.38,1121.00
2019-06-09 19:00:00,3188.08,2933.51,968.13,64.00,1389.26,390.52,2897.18,175.31,475.00,255.63,1113.00
2019-06-10 19:00:00,3170.47,2915.10,960.62,64.00,1353.89,400.26,2892.75,175.30,470.00,242.50,1105.00
2019-06-11 19:00:00,3223.63,2967.51,961.25,64.00,1357.10,418.78,2885.49,175.29,465.00,270.63,1105.00
2019-06-12 19:00:00,3128.37,2874.54,959.38,64.00,1351.54,425.19,2880.67,175.28,465.00,230.63,1096.00
2019-06-13 19:00:00,3135.49,2881.15,955.63,64.00,1335.99,424.96,2873.44,175.27,464.00,233.13,1088.00
2019-06-14 19:00:00,3114.19,2860.28,951.88,64.00,1328.29,424.98,2866.72,175.26,461.00,225.00,1084.00
2019-06-15 19:00:00,3161.65,2903.67,958.13,64.00,1264.28,404.41,2872.18,175.24,459.00,228.75,1076.00
2019-06-16 19:00:00,3115.25,2861.61,960.62,64.00,1315.48,409.02,2858.09,175.25,452.00,230.63,1074.00
2019-06-17 19:00:00,3099.29,2847.46,960.00,64.00,1330.07,395.12,2847.71,175.23,455.00,235.00,1060.00
2019-06-18 19:00:00,3102.82,2849.69,958.75,64.00,1303.90,420.55,2841.78,175.23,448.00,230.00,1062.00
2019-06-19 19:00:00,3104.42,2850.73,956.88,64.00,1296.44,425.00,2835.98,175.22,464.00,228.13,1050.00
2019-06-20 19:00:00,3140.52,2885.31,956.25,64.00,1291.49,424.98,2827.52,175.21,468.00,238.13,1054.00
2019-06-21 19:00:00,3092.55,2840.24,958.13,64.00,1309.67,406.00,2821.61,175.20,469.00,231.25,1039.00
2019-06-22 19:00:00,2927.42,2668.52,978.75,64.00,890.98,149.56,3124.90,173.79,314.00,247.50,735.00
2019-06-23 19:00:00,3139.12,2885.41,953.13,64.00,1400.74,419.66,2867.11,175.25,496.00,230.00,1110.00
2019-06-24 19:00:00,3131.18,2875.52,947.50,64.00,1285.74,425.16,2834.74,175.21,467.00,228.13,1061.00
2019-06-25 19:00:00,3115.35,2861.18,948.13,64.00,1291.25,424.84,2821.01,175.19,464.00,231.25,1049.00
2019-06-26 19:00:00,3098.23,2845.48,946.88,64.00,1295.62,424.73,2810.60,175.17,463.00,233.75,1036.00
2019-06-27 19:00:00,3084.47,2832.23,945.63,64.00,1289.63,425.28,2801.23,175.16,458.00,230.63,1031.00
2019-06-28 19:00:00,3073.88,2822.11,945.63,64.00,1284.95,425.00,2793.89,175.15,461.00,229.38,1020.00
2019-06-29 19:00:00,2953.61,2707.36,848.75,64.00,1306.54,242.51,2787.77,175.14,451.00,193.13,1007.00
2019-06-30 19:00:00,3034.17,2785.60,958.13,64.00,1299.49,229.05,2783.93,175.13,455.00,226.88,1001.00
2019-07-01 19:00:00,3030.04,2780.15,957.50,64.00,1274.11,424.57,2774.23,175.12,451.00,220.63,1004.00
2019-07-02 19:00:00,2974.52,2727.13,961.88,64.00,1277.53,312.66,2770.42,175.11,445.00,204.38,994.00
2019-07-03 19:00:00,2917.94,2673.08,881.25,64.00,1295.90,357.99,2785.42,175.09,448.00,186.88,992.00
2019-07-04 19:00:00,2968.23,2723.14,963.75,64.00,1313.05,310.37,2846.59,175.12,449.00,215.00,989.00
2019-07-05 19:00:00,2980.88,2734.31,962.50,64.00,1289.60,448.70,2758.39,175.11,443.00,216.88,991.00
2019-07-06 19:00:00,2981.33,2735.07,963.75,64.00,1285.21,436.61,2747.10,175.09,438.00,220.63,986.00
2019-07-07 19:00:00,2959.00,2713.34,963.13,64.00,1274.31,450.32,2748.60,175.08,436.00,213.75,977.00
2019-07-08 19:00:00,2962.90,2716.92,957.50,64.00,1265.55,461.86,2881.75,174.79,436.00,215.63,972.00
2019-07-09 19:00:00,2960.86,2716.10,951.88,64.00,1280.56,433.30,2743.51,175.09,432.00,221.88,971.00
2019-07-10 19:00:00,2927.11,2683.69,951.25,64.00,1282.15,419.97,2726.56,175.07,429.00,210.63,968.00
2019-07-11 19:00:00,2934.90,2690.78,951.25,64.00,1267.68,425.00,2719.33,175.06,427.00,212.50,964.00
2019-07-12 19:00:00,2887.35,2644.92,951.25,64.00,1266.85,424.98,2714.24,175.05,427.00,204.38,957.00
2019-07-13 19:00:00,2663.65,2429.96,912.50,64.00,1239.69,379.32,2734.42,174.99,397.00,126.25,930.00
2019-07-14 19:00:00,2818.21,2577.88,940.63,64.00,1135.18,364.17,2883.49,174.42,399.00,204.38,852.00
2019-07-15 19:00:00,2929.81,2684.81,943.75,64.00,1249.90,424.98,2716.89,175.06,425.00,204.38,965.00
2019-07-16 19:00:00,2840.70,2599.28,943.75,64.00,1254.62,425.02,2704.93,175.04,420.00,182.50,957.00
2019-07-17 19:00:00,2964.49,2720.15,945.63,64.00,1257.20,403.41,2695.96,175.02,421.00,232.50,950.00
2019-07-18 19:00:00,2750.39,2513.98,978.75,64.00,1100.45,268.87,2851.17,174.52,360.00,193.13,827.00
2019-07-19 19:00:00,2870.19,2630.50,963.13,64.00,1308.16,133.47,2725.83,175.07,427.00,198.75,960.00
2019-07-20 19:00:00,2870.73,2629.44,968.13,64.00,1259.29,281.17,2695.20,175.03,414.00,199.38,951.00
2019-07-21 19:00:00,2883.97,2642.62,972.50,64.00,1257.45,331.99,2682.79,175.00,413.00,210.63,945.00
2019-07-22 19:00:00,2877.68,2636.65,960.00,64.00,1248.22,285.66,2675.57,174.99,413.00,210.00,934.00
2019-07-23 19:00:00,2840.78,2602.15,958.75,64.00,1267.28,299.98,2668.15,174.98,411.00,201.88,933.00
2019-07-24 19:00:00,2862.52,2622.55,960.00,64.00,1250.36,356.51,2662.97,174.97,411.00,210.63,928.00
2019-07-25 19:00:00,2840.34,2600.25,962.50,64.00,1231.73,417.21,2658.77,174.96,409.00,200.00,924.00
2019-07-26 19:00:00,2798.30,2560.19,954.37,64.00,1239.30,404.64,2654.21,174.96,409.00,185.63,920.00
2019-07-27 19:00:00,2762.06,2525.69,952.50,64.00,1238.17,356.35,2648.70,174.95,405.00,174.38,913.00
2019-07-28 19:00:00,2804.75,2567.02,956.25,64.00,1233.27,381.25,2644.45,174.94,404.00,194.38,910.00
2019-07-29 19:00:00,2773.09,2535.80,954.37,64.00,1222.65,412.80,2641.37,174.94,404.00,179.38,908.00
2019-07-30 19:00:00,3722.29,3455.72,938.13,64.00,1160.95,393.76,2678.61,174.81,391.00,565.63,886.00
