Chart,,,,,,,,,
,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate
2019-02-09 18:00:00,3633.13,,543.00,64.00,3617.54,0.00,1063.00,0.00,3267.00
2019-02-10 18:00:00,3253.17,,413.00,64.00,3614.51,0.00,973.00,0.00,3339.00
2019-02-11 18:00:00,3232.93,,405.00,64.00,3585.01,0.00,993.00,0.00,3299.00
2019-02-12 18:00:00,3584.41,,529.00,64.00,3562.48,0.00,1041.00,0.00,3208.00
2019-02-13 18:00:00,4398.79,,821.00,64.00,2357.74,0.00,577.00,0.00,2370.00
2019-02-14 18:00:00,4177.79,,766.00,64.00,2642.68,0.00,688.00,0.00,2429.00
2019-02-15 18:00:00,4371.79,,760.00,64.00,2453.36,0.00,714.00,0.00,2570.00
2019-02-16 18:00:00,4528.10,,760.00,64.00,2229.26,0.00,720.00,0.00,2575.00
2019-02-17 18:00:00,4579.34,,786.00,64.00,2084.73,0.00,692.00,0.00,2379.00
2019-02-18 18:00:00,4001.00,,552.00,64.00,2788.00,0.00,926.00,0.00,3152.00
2019-02-19 18:00:00,3996.82,,550.00,64.00,2997.00,0.00,871.00,0.00,3508.00
2019-02-20 18:00:00,4488.94,,753.00,64.00,2513.50,0.00,758.00,0.00,2896.00
2019-02-21 18:00:00,4489.47,,764.00,64.00,2277.47,0.00,754.00,0.00,2509.00
2019-02-22 18:00:00,4513.38,,768.00,64.00,2286.67,0.00,692.00,0.00,2616.00
2019-02-23 18:00:00,4532.23,,768.00,64.00,2288.06,0.00,396.00,0.00,2962.00
2019-02-24 18:00:00,4532.97,,769.00,64.00,2291.77,0.00,671.00,0.00,2681.00
2019-02-25 18:00:00,4549.34,,784.00,64.00,2128.32,0.00,685.00,0.00,2398.00
2019-02-26 18:00:00,4530.19,,771.00,64.00,2326.53,0.00,779.00,0.00,2611.00
2019-02-27 18:00:00,1544.54,,0.63,64.00,1047.61,0.00,408.00,1.25,1068.00
2019-02-28 18:00:00,0.00,,108.75,64.00,0.00,0.00,0.00,1.25,0.00
2019-03-01 18:00:00,1759.78,,892.50,64.00,1762.00,0.00,559.00,0.63,1833.00
2019-03-02 18:00:00,2202.25,,779.38,64.00,2708.13,0.00,848.00,1.25,3144.00
2019-03-03 18:00:00,2223.25,,751.25,64.00,2400.22,0.00,713.00,1.25,2990.00
2019-03-04 18:00:00,2213.52,,733.75,64.00,2345.16,0.00,620.00,1.25,2983.00
2019-03-05 18:00:00,2158.78,,730.63,64.00,2333.97,0.00,764.00,1.25,2779.00
2019-03-06 18:00:00,2139.50,,723.12,64.00,2317.77,0.00,756.00,1.25,2737.00
2019-03-07 18:00:00,2110.73,,716.88,64.00,2304.38,0.00,749.00,0.63,2685.00
2019-03-08 18:00:00,2097.78,,710.63,64.00,2285.08,0.00,739.00,1.25,2651.00
2019-03-09 18:00:00,2086.27,,705.00,64.00,2274.85,0.00,745.00,0.63,2620.00
2019-03-10 19:00:00,2078.07,,702.50,64.00,2260.97,0.00,735.00,0.63,2601.00
2019-03-11 19:00:00,2070.66,,693.13,64.00,2250.15,0.00,731.00,0.63,2582.00
2019-03-12 19:00:00,1896.08,,461.25,64.00,1767.49,0.00,548.00,0.63,2012.00
2019-03-13 19:00:00,0.00,,430.00,0.00,0.00,0.00,0.00,0.63,0.00
2019-03-14 19:00:00,0.00,,233.75,0.00,0.00,0.00,0.00,1.25,0.00
2019-03-15 19:00:00,2081.51,,851.88,64.00,1584.18,0.00,319.00,1.25,2191.00
2019-03-16 19:00:00,2269.46,,762.50,64.00,2330.76,0.00,594.00,1.25,3083.00
2019-03-17 19:00:00,2230.38,,717.50,64.00,2314.67,0.00,731.00,1.25,2905.00
2019-03-18 19:00:00,2190.08,,703.75,64.00,2237.48,0.00,719.00,1.25,2768.00
2019-03-19 19:00:00,2137.27,,698.75,64.00,2217.45,0.00,756.00,0.63,2638.00
2019-03-20 19:00:00,2112.34,,695.00,64.00,2213.71,0.00,727.00,0.63,2617.00
2019-03-21 19:00:00,2089.94,,690.63,64.00,2211.65,0.00,721.00,1.25,2582.00
2019-03-22 19:00:00,2067.84,,686.88,64.00,2207.72,0.00,721.00,0.63,2545.00
2019-03-23 19:00:00,2052.18,,681.88,64.00,2202.04,0.00,715.00,1.25,2519.00
2019-03-24 19:00:00,2039.82,,676.87,64.00,2193.17,0.00,713.00,1.25,2493.00
2019-03-25 19:00:00,2029.78,,671.88,64.00,2176.53,0.00,709.00,1.25,2465.00
2019-03-26 19:00:00,2024.67,,666.25,64.00,2163.33,0.00,709.00,0.63,2447.00
2019-03-27 19:00:00,2013.94,,664.38,64.00,2155.11,0.00,698.00,0.63,2431.00
2019-03-28 19:00:00,1969.91,,752.50,64.00,2071.02,0.00,695.00,0.63,2292.00
2019-03-29 19:00:00,1979.23,,657.50,64.00,2167.03,0.00,743.00,1.25,2357.00
2019-03-30 19:00:00,2010.53,,458.13,64.00,2114.35,0.00,691.00,1.25,2391.00
2019-03-31 19:00:00,1986.16,,654.38,64.00,1993.40,0.00,553.00,1.25,2338.00
2019-04-01 19:00:00,2010.09,,649.38,64.00,2089.34,0.00,691.00,0.63,2369.00
2019-04-02 19:00:00,2002.28,,646.25,64.00,2078.13,0.00,684.00,1.25,2350.00
2019-04-03 19:00:00,1992.61,,642.50,64.00,2071.26,0.00,682.00,0.63,2333.00
2019-04-04 19:00:00,1990.96,,639.38,64.00,2062.28,0.00,678.00,1.25,2323.00
2019-04-05 19:00:00,1985.21,,638.13,64.00,2051.54,0.00,674.00,0.63,2311.00
2019-04-06 19:00:00,1981.84,,633.75,64.00,2045.66,0.00,672.00,1.25,2300.00
2019-04-07 19:00:00,1957.93,,633.75,64.00,1958.43,0.00,643.00,1.25,2205.00
2019-04-08 19:00:00,0.00,,633.75,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-09 19:00:00,0.00,,633.75,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-10 19:00:00,0.00,,633.75,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-11 19:00:00,0.00,,633.75,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-12 19:00:00,0.00,,633.75,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-13 19:00:00,0.00,,633.75,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-14 19:00:00,0.00,,633.75,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-15 19:00:00,0.00,,633.75,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-16 19:00:00,0.00,,633.75,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-17 19:00:00,0.00,,0.63,64.00,0.00,0.00,0.00,1.25,0.00
2019-04-18 19:00:00,5083.72,4622.47,60.00,50.00,909.48,0.00,318.00,794.38,1415.00
2019-04-19 19:00:00,5102.91,4629.34,60.00,64.00,2300.79,0.00,647.00,410.00,3282.00
2019-04-20 19:00:00,5125.21,4654.87,60.00,64.00,2094.19,0.00,614.00,498.75,3040.00
2019-04-21 19:00:00,4943.51,4478.74,60.00,64.00,1961.35,0.00,604.00,481.25,2742.00
2019-04-22 19:00:00,4849.84,4388.85,60.00,64.00,1934.81,0.00,619.00,468.13,2609.00
2019-04-23 19:00:00,4801.70,4341.11,60.00,50.00,1911.47,0.00,583.00,464.38,2560.00
2019-04-24 19:00:00,4734.39,4277.69,60.00,50.00,1918.26,0.00,610.00,458.75,2465.00
2019-04-25 19:00:00,4577.49,4124.11,60.00,50.00,2035.68,0.00,726.00,351.88,2480.00
2019-04-26 19:00:00,4595.11,4138.43,60.00,50.00,2076.26,0.00,648.00,345.00,2588.00
2019-04-27 19:00:00,4547.63,4093.19,60.00,50.00,2073.02,0.00,655.00,343.13,2526.00
2019-04-28 19:00:00,4504.32,4051.70,60.00,50.00,2070.74,0.00,660.00,336.88,2477.00
2019-04-29 19:00:00,4477.13,4026.29,60.00,50.00,2066.96,0.00,668.00,339.38,2429.00
2019-04-30 19:00:00,3475.85,3055.57,123.75,50.00,1265.26,0.00,312.00,144.38,1544.00
2019-05-01 19:00:00,0.00,,149.38,50.00,0.00,0.00,0.00,145.63,0.00
2019-05-02 19:00:00,0.00,,359.38,0.00,0.00,0.00,0.00,164.38,0.00
2019-05-03 19:00:00,4800.44,4343.33,1125.00,40.00,1017.46,0.00,236.00,774.38,1348.00
2019-05-04 19:00:00,4589.95,4143.02,1055.00,40.00,2303.58,0.00,533.00,403.75,2640.00
2019-05-05 19:00:00,4586.24,4131.89,1039.38,40.00,2301.26,0.00,604.00,361.88,2668.00
2019-05-06 19:00:00,4497.33,4047.50,1034.38,64.00,2252.82,0.00,582.00,351.88,2573.00
2019-05-07 19:00:00,4423.91,3979.98,1051.88,64.00,2262.05,0.00,602.00,350.63,2474.00
2019-05-08 19:00:00,4504.45,4047.16,1058.13,64.00,1957.41,306.29,548.00,346.25,2482.00
2019-05-09 19:00:00,4515.05,4060.08,1056.25,64.00,1962.31,319.85,404.00,346.25,2603.00
2019-05-10 19:00:00,4406.54,3953.61,1027.50,64.00,1960.35,274.12,573.00,329.38,2380.00
2019-05-11 19:00:00,4377.33,3925.21,878.75,64.00,2002.87,76.73,571.00,324.38,2370.00
2019-05-12 19:00:00,4321.65,3876.14,1023.75,64.00,2002.72,43.43,655.00,320.00,2254.00
2019-05-13 19:00:00,4240.45,3793.92,1034.38,64.00,1842.46,107.53,576.00,325.63,2121.00
2019-05-14 19:00:00,4313.08,3865.07,1042.50,64.00,2011.66,62.10,600.00,322.50,2282.00
2019-05-15 19:00:00,4297.58,3848.96,1025.00,64.00,1971.67,83.98,590.00,315.63,2265.00
2019-05-16 19:00:00,4268.53,3822.93,1025.63,64.00,1968.38,72.52,625.00,316.25,2203.00
2019-05-17 19:00:00,4227.31,3786.31,1025.00,64.00,1971.46,52.86,682.00,312.50,2125.00
2019-05-18 19:00:00,4231.12,3786.57,1023.75,64.00,1941.26,69.96,625.00,310.00,2159.00
2019-05-19 19:00:00,4197.90,3755.40,1024.38,64.00,1950.46,56.58,632.00,309.38,2123.00
2019-05-20 19:00:00,4195.61,3753.80,1020.00,64.00,1920.26,90.08,651.00,310.63,2091.00
2019-05-21 19:00:00,4218.54,3773.17,1019.38,64.00,1884.23,132.56,568.00,310.63,2160.00
2019-05-22 19:00:00,4208.98,3765.53,1016.88,64.00,1880.75,161.88,558.00,313.13,2152.00
2019-05-23 19:00:00,5375.33,4925.61,960.62,0.00,1877.23,185.50,440.00,993.13,2275.00
2019-05-24 19:00:00,3837.67,3407.55,1021.88,0.00,1176.00,309.63,275.00,330.00,1485.00
2019-05-25 19:00:00,4242.34,3799.67,1036.25,0.00,1974.30,142.34,574.00,321.88,2209.00
2019-05-26 19:00:00,4228.76,3778.61,1014.38,0.00,1788.27,380.18,550.00,311.25,2146.00
2019-05-27 19:00:00,4195.74,3752.31,1013.13,0.00,1849.68,233.66,551.00,315.00,2127.00
2019-05-28 19:00:00,4069.77,3644.44,1010.63,0.00,2104.00,0.00,551.00,311.25,2110.00
2019-05-29 19:00:00,4183.67,3737.90,1015.00,0.00,1793.61,343.25,545.00,313.75,2095.00
2019-05-30 19:00:00,4110.54,3666.56,1001.25,64.00,1655.60,247.77,505.00,303.13,1979.00
2019-05-31 19:00:00,4195.57,3747.38,1011.25,64.00,1775.55,191.31,548.00,308.13,2094.00
2019-06-01 19:00:00,4334.76,3887.76,1089.38,64.00,1542.12,307.72,457.00,465.00,1833.00
2019-06-02 19:00:00,4104.67,3668.28,985.00,64.00,1805.71,249.19,525.00,295.00,2067.00
2019-06-03 19:00:00,4153.68,3712.69,1019.38,64.00,1795.80,334.56,536.00,314.38,2070.00
2019-06-04 19:00:00,4123.77,3685.94,1013.75,64.00,1798.82,392.29,534.00,312.50,2047.00
2019-06-05 19:00:00,5330.66,4891.19,939.38,64.00,1752.37,376.94,626.00,1025.00,1936.00
2019-06-06 19:00:00,3694.29,3252.01,1046.88,64.00,885.38,303.48,367.00,331.88,1059.00
2019-06-07 19:00:00,4132.12,3696.43,1036.88,64.00,1815.31,351.24,764.00,324.38,1868.00
2019-06-08 19:00:00,3931.00,3502.10,1024.38,64.00,1444.88,346.59,797.00,318.13,1406.00
2019-06-09 19:00:00,4160.69,3717.07,1015.00,64.00,1776.96,422.50,541.00,311.88,2071.00
2019-06-10 19:00:00,4162.77,3712.21,992.50,64.00,1663.09,413.73,526.00,297.50,2044.00
2019-06-11 19:00:00,4106.10,3666.32,990.63,64.00,1731.16,366.54,518.00,296.25,2033.00
2019-06-12 19:00:00,4089.57,3650.97,1002.50,64.00,1732.02,349.72,524.00,296.25,2010.00
2019-06-13 19:00:00,4075.05,3640.74,1024.38,64.00,1765.83,371.99,521.00,307.50,1995.00
2019-06-14 19:00:00,4038.05,3604.08,988.13,64.00,1753.61,358.66,518.00,288.13,1988.00
2019-06-15 19:00:00,4059.87,3624.10,989.37,64.00,1720.59,301.09,519.00,291.25,1984.00
2019-06-16 19:00:00,4058.35,3622.87,1014.38,64.00,1715.34,295.05,513.00,294.38,1977.00
2019-06-17 19:00:00,4032.65,3599.52,1013.75,64.00,1742.01,295.60,516.00,294.38,1962.00
2019-06-18 19:00:00,4030.72,3597.73,1005.63,64.00,1738.66,303.66,506.00,295.63,1963.00
2019-06-19 19:00:00,4029.71,3596.16,1020.00,64.00,1710.77,325.63,503.00,296.25,1948.00
2019-06-20 19:00:00,4023.65,3589.28,1021.25,64.00,1676.73,417.33,487.00,294.38,1941.00
2019-06-21 19:00:00,3996.24,3564.16,1021.25,64.00,1704.15,385.63,487.00,291.25,1932.00
2019-06-22 19:00:00,4002.23,3569.72,1022.50,64.00,1693.08,387.64,486.00,293.75,1928.00
2019-06-23 19:00:00,3953.76,3523.28,957.50,64.00,1715.07,315.86,481.00,273.75,1929.00
2019-06-24 19:00:00,3965.11,3535.43,1021.25,64.00,1733.64,134.21,488.00,280.63,1924.00
2019-06-25 19:00:00,3983.79,3550.81,1060.00,64.00,1664.62,297.86,483.00,281.25,1915.00
2019-06-26 19:00:00,3957.77,3527.21,1055.63,64.00,1693.65,310.25,480.00,280.63,1908.00
2019-06-27 19:00:00,3958.67,3528.15,1054.38,64.00,1689.37,299.11,479.00,282.50,1903.00
2019-06-28 19:00:00,3950.16,3520.04,1046.88,64.00,1686.45,302.20,479.00,281.25,1895.00
2019-06-29 19:00:00,3940.75,3510.79,1038.75,64.00,1682.07,304.97,475.00,277.50,1893.00
2019-06-30 19:00:00,3936.00,3506.57,1043.75,64.00,1683.39,265.18,476.00,278.13,1885.00
2019-07-01 19:00:00,3913.70,3486.21,1021.88,64.00,1706.99,251.93,475.00,275.63,1880.00
2019-07-02 19:00:00,3909.94,3482.99,1021.88,64.00,1712.30,216.93,471.00,276.25,1879.00
2019-07-03 19:00:00,5619.50,5188.66,931.88,64.00,1402.58,253.26,383.00,1365.63,1524.00
2019-07-04 19:00:00,5619.50,5188.66,876.88,64.00,-1.08,27.63,14.00,153.75,13.00
2019-07-05 19:00:00,3644.69,3216.58,1075.00,64.00,1034.20,202.21,283.00,318.13,1229.00
2019-07-06 19:00:00,4132.69,3691.22,1091.88,64.00,1854.70,275.29,573.00,291.88,2093.00
2019-07-07 19:00:00,4069.77,3631.51,1071.25,64.00,1693.57,289.93,460.00,281.25,2041.00
2019-07-08 19:00:00,4033.59,3598.22,1063.13,64.00,1681.60,337.70,459.00,289.38,1981.00
2019-07-09 19:00:00,3964.36,3532.79,1014.38,64.00,1706.27,272.94,460.00,271.88,1952.00
2019-07-10 19:00:00,3959.41,3529.59,1057.50,64.00,1716.68,296.51,460.00,283.75,1930.00
2019-07-11 19:00:00,3901.97,3474.42,1025.63,64.00,1705.32,274.26,500.00,267.50,1866.00
2019-07-12 19:00:00,3890.77,3463.93,1014.38,64.00,1714.80,323.92,462.00,265.63,1892.00
2019-07-13 19:00:00,3483.83,3069.52,908.12,64.00,1601.87,262.27,450.00,123.75,1718.00
2019-07-14 19:00:00,3589.99,3174.84,1013.13,64.00,1300.85,334.55,355.00,276.25,1427.00
2019-07-15 19:00:00,3908.12,3480.94,933.75,64.00,1764.73,151.57,474.00,258.75,1935.00
2019-07-16 19:00:00,3931.11,3504.08,1056.88,64.00,1725.40,202.25,459.00,286.88,1895.00
2019-07-17 19:00:00,3878.70,3452.66,1035.00,64.00,1703.97,292.86,459.00,266.88,1872.00
2019-07-18 19:00:00,3914.94,3488.71,1109.38,64.00,1315.69,270.16,356.00,378.13,1513.00
2019-07-19 19:00:00,3816.87,3396.05,1036.88,64.00,1756.72,336.77,468.00,261.88,1843.00
2019-07-20 19:00:00,3864.19,3437.91,1001.88,64.00,1691.89,217.27,455.00,255.63,1872.00
2019-07-21 19:00:00,4741.62,4300.23,901.88,13.00,1681.95,98.89,454.00,718.13,1856.00
2019-07-22 19:00:00,5241.71,4703.85,1021.88,13.00,50.53,153.51,32.00,517.50,267.00
2019-07-23 19:00:00,3973.33,3545.69,1073.13,13.00,1836.21,312.78,491.00,286.88,1981.00
2019-07-24 19:00:00,3951.73,3519.87,1040.63,13.00,1689.29,326.94,454.00,265.63,1948.00
2019-07-25 19:00:00,3941.29,3510.18,1045.00,13.00,1641.11,276.86,444.00,276.25,1893.00
2019-07-26 19:00:00,3863.63,3436.61,1010.00,13.00,1662.47,289.22,446.00,256.88,1862.00
2019-07-27 19:00:00,3842.32,3416.85,1010.00,13.00,1667.41,196.63,448.00,254.38,1844.00
2019-07-28 19:00:00,3855.96,3431.36,1025.63,13.00,1672.51,194.50,447.00,270.00,1829.00
2019-07-29 19:00:00,3802.52,3379.63,1011.25,13.00,1672.34,239.99,446.00,250.63,1817.00
2019-07-30 19:00:00,3861.50,3435.87,1046.88,13.00,1621.36,220.26,447.00,276.88,1793.00
