Well,PERIOD,TP,CP,BH,GROSS OIL,GROSS WTR,GROSS GAS,GROSS BOE,Downtime,Lift,Choke,Cum Prod,Days Online,Formation,Pad,Comp Order
FORAKER 1207 9LMH-11,5/2/2019,1089,473,1551,425.92,1170,3248,967.2533,0,FLOW,52,18529.06,27,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/3/2019,1066,478,1514,413.43,941,3358,973.0967,0,FLOW,52,18942.49,28,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/4/2019,1057,457,1476,402.33,790,3238,941.9967,0,FLOW,52,19344.82,29,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/5/2019,1058,465,1444,378.75,772,3281,925.5833,0,FLOW,52,19723.57,30,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/6/2019,1050,451,1413,357.24,690,3290,905.5733,0,FLOW,52,20080.81,31,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/7/2019,1050,439,1382,352.4,651,3217,888.5667,0,FLOW,52,20433.21,32,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/8/2019,1050,420,1343,350.99,421,3206,885.3233,0,FLOW,52,20784.2,33,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/9/2019,1004,432,1315,332.97,548,3304,883.6367,0,FLOW,52,21117.17,34,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/10/2019,1004,438,1316,319.78,477,3185,850.6133,0,FLOW,52,21436.95,35,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/11/2019,986,420,1293,339.91,457,3092,855.2433,0,FLOW,52,21776.86,36,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/12/2019,970,404,1271,284.4,475,3114,803.4,0,FLOW,53.83333333,22061.26,37,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/13/2019,947,395,1240,279.54,470,3121,799.7067,0,FLOW,54,22340.8,38,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/14/2019,929,396,1217,283.74,423,3048,791.74,0,FLOW,54,22624.54,39,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/15/2019,915,380,1217,267.07,399,3074,779.4033,0,FLOW,56,22891.61,40,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/16/2019,894,367,1172,259.44,374,3036,765.44,0,FLOW,56,23151.05,41,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/17/2019,885,365,1157,253.88,383,2979,750.38,0,FLOW,57.58333333,23404.93,42,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/18/2019,871,363,1141,252.51,353,2950,744.1767,0,FLOW,60,23657.44,43,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/19/2019,857,343,1122,241.4,340,2916,727.4,0,FLOW,61.41666667,23898.84,44,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/20/2019,849,325,1110,226.14,306,2873,704.9733,0,FLOW,62,24124.98,45,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/21/2019,837,330,1092,222.67,336,2749,680.8367,0,FLOW,63.66666667,24347.65,46,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/22/2019,821,332,1073,214.35,315,2801,681.1833,0,FLOW,64,24562,47,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/23/2019,810,310,1059,212.26,309,2804,679.5933,0,FLOW,64,24774.26,48,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/24/2019,806,323,1046,208.11,289,2753,666.9433,0,FLOW,64,24982.37,49,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/25/2019,791,312,1036,180.35,291,2677,626.5167,0,FLOW,64,25162.72,50,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/26/2019,782,304,1024,199.76,270,2675,645.5933,0,FLOW,64,25362.48,51,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/27/2019,773,297,1012,198.39,256,2616,634.39,0,FLOW,64,25560.87,52,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/28/2019,764,298,1000,173.42,266,2687,621.2533,0,FLOW,64,25734.29,53,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/29/2019,756,288,990,181.74,254,2542,605.4067,0,FLOW,64,25916.03,54,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/30/2019,749,286,978,191.47,235,2385,588.97,0,FLOW,64,26107.5,55,LM,Pad1,6Z
FORAKER 1207 9LMH-11,5/31/2019,740,276,970,184.52,236,2477,597.3533,0,FLOW,,26292.02,56,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/1/2019,700,200,916,176.18,242,2650,617.8467,0,FLOW,,26468.2,57,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/2/2019,688,182,900,169.24,284,2685,616.74,0,FLOW,,26637.44,58,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/3/2019,680,182,889,172.01,275,2596,604.6767,0,FLOW,,26809.45,59,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/4/2019,673,177,881,183.12,263,2568,611.12,0,FLOW,,26992.57,60,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/5/2019,667,179,874,155.37,234,2534,577.7033,0,FLOW,,27147.94,61,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/6/2019,664,181,870,144.27,219,2510,562.6033,0,FLOW,,27292.21,62,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/7/2019,660,181,860,130.4,228,2500,547.0667,0,FLOW,,27422.61,63,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/8/2019,651,179,852,158.85,213,2331,547.35,0,FLOW,,27581.46,64,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/9/2019,645,170,848,135.96,217,2395,535.1267,0,FLOW,,27717.42,65,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/10/2019,638,164,835,155.39,209,2336,544.7233,0,FLOW,,27872.81,66,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/11/2019,637,171,833,135.26,200,2347,526.4267,0,FLOW,,28008.07,67,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/12/2019,631,169,826,130.4,221,2257,506.5667,0,FLOW,,28138.47,68,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/13/2019,627,168,820,126.93,213,2263,504.0967,0,FLOW,,28265.4,69,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/14/2019,619,159,815,127.64,195,2212,496.3067,0,FLOW,,28393.04,70,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/15/2019,616,162,806,111.68,193,2184,475.68,0,FLOW,,28504.72,71,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/16/2019,634,245,801,147.76,196,2139,504.26,0,FLOW,,28652.48,72,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/17/2019,619,176,801,122.78,172,2466,533.78,0,FLOW,,28775.26,73,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/18/2019,607,160,,119.32,265,1908,437.32,0,FLOW,,28894.58,74,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/19/2019,601,151,,105.43,258,2106,456.43,0,FLOW,,29000.01,75,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/20/2019,598,154,,121.39,215,1875,433.89,0,FLOW,,29121.4,76,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/21/2019,594,154,,116.52,272,2167,477.6867,0,FLOW,,29237.92,77,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/22/2019,590,153,,131.78,235,2082,478.78,0,FLOW,,29369.7,78,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/23/2019,584,145,,93.64,222,2323,480.8067,0,FLOW,,29463.34,79,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/24/2019,581,144,,105.43,212,1502,355.7633,0,FLOW,,29568.77,80,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/25/2019,580,146,,157.44,210,1941,480.94,0,FLOW,,29726.21,81,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/26/2019,577,150,,103.35,205,1993,435.5167,0,FLOW,,29829.56,82,LM,Pad1,6Z
FORAKER 1207 9LMH-11,6/27/2019,567,136,,0,187,1866,311,0,FLOW,,29829.56,83,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/1/2019,553,145,,51.33,152,1838,,,,,29880.89,87.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/2/2019,551,126,,100.57,170,1639,,,,,29981.46,88.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/3/2019,551,132,,90.87,171,1948,,,,,30072.33,89.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/4/2019,542,124,,94.33,174,1844,,,,,30166.66,90.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/5/2019,539,123,,105.44,165,1821,,,,,30272.1,91.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/6/2019,537,124,,90.17,162,2071,,,,,30362.27,92.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/7/2019,534,124,,78.38,160,1731,,,,,30440.65,93.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/8/2019,532,119,,89.47,156,1601,,,,,30530.12,94.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/9/2019,530,123,,109.62,149,1731,,,,,30639.74,95.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/10/2019,529,127,,83.24,144,1542,,,,,30722.98,96.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/11/2019,523,120,,110.99,145,1837,,,,,30833.97,97.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/12/2019,527,135,,97.81,150,1750,,,,,30931.78,98.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/13/2019,525,136,,86.01,154,1951,,,,,31017.79,99.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/14/2019,523,135,,58.27,156,1783,,,,,31076.06,100.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/15/2019,521,133,,78.39,156,1143,,,,,31154.45,101.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/16/2019,519,136,,82.55,164,1545,,,,,31237,102.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/17/2019,516,134,,67.98,194,1633,,,,,31304.98,103.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/18/2019,513,131,,85.33,184,1553,,,,,31390.31,104.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/19/2019,514,135,,85.32,179,1572,,,,,31475.63,105.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/20/2019,510,129,,79.77,191,1569,,,,,31555.4,106.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/21/2019,508,133,,64.52,179,1560,,,,,31619.92,107.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/22/2019,507,128,,20.81,180,1545,,,,,31640.73,108.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/23/2019,503.03,132.15,,43.7,179.2,1476,,,,,31684.43,109.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/24/2019,497.77,129.03,,79.77,21.13,1525.39,,,,,31764.2,110.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/25/2019,496,125.17,,76.3,450.04,1508.74,,,,,31840.5,111.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/26/2019,494.07,125,,79.78,615.99,1502.79,,,,,31920.28,112.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/27/2019,492.68,122.91,,69.37,180,1500.04,,,,,31989.65,113.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/28/2019,492.56,127.53,,71.44,424.42,1481.72,,,,,32061.09,114.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/29/2019,491.95,127.97,,74.93,418.15,1470.29,,,,,32136.02,115.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/30/2019,495.51,133.99,,62.43,374.9,1431.73,,,,,32198.45,116.00,LM,Pad1,6Z
FORAKER 1207 9LMH-11,7/31/2019,489.64,130.2,,70.75,305.13,1436.29,,,,,32269.2,117.00,LM,Pad1,6Z
FORAKER 1207 10UMH-11,4/5/2019,0,1376,,799.21,437,302,849.5433,0,FLOW,28.25,799.21,1,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/6/2019,0,1321,,1013.52,1487,1060,1190.1867,0,FLOW,32.75,1812.73,2,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/7/2019,0,1176,,1221.85,1605,1807,1523.0167,0,FLOW,34.66666667,3034.58,3,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/8/2019,0,1061,,1167.02,1513,1965,1494.52,0,FLOW,37.08333333,4201.6,4,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/9/2019,0,950,,1046.16,1493,2118,1399.16,0,FLOW,38,5247.76,5,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/10/2019,0,885,,1217.64,1331,2083,1564.8067,0,FLOW,40,6465.4,6,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/11/2019,0,810,,1174.52,1278,1870,1486.1867,0,FLOW,42.91666667,7639.92,7,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/12/2019,0,755,,1180.07,1200,2763,1640.57,0,FLOW,44.91666667,8819.99,8,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/13/2019,0,734,,1099.11,1072,2629,1537.2767,0,FLOW,46,9919.1,9,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/14/2019,0,716,,1171.81,979,2769,1633.31,0,FLOW,48,11090.91,10,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/15/2019,0,669,,1227.69,912,3039,1734.19,0,FLOW,48,12318.6,11,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/16/2019,0,654,,900.97,710,2799,1367.47,0,FLOW,48,13219.57,12,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/17/2019,0,647,,848.97,673,3073,1361.1367,0,FLOW,48,14068.54,13,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/18/2019,0,634,,777.6,599,3282,1324.6,0,FLOW,48,14846.14,14,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/19/2019,0,620,,717.88,536,3203,1251.7133,0,FLOW,48,15564.02,15,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/20/2019,0,619,,674.19,493,3233,1213.0233,0,FLOW,48,16238.21,16,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/21/2019,0,660,,624.24,456,3224,1161.5733,0,FLOW,48,16862.45,17,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/22/2019,0,586,,645.78,420,3230,1184.1133,0,FLOW,48,17508.23,18,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/23/2019,0,577,,554.27,372,3304,1104.9367,0,FLOW,48,18062.5,19,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/24/2019,0,565,,510.57,364,3237,1050.07,0,FLOW,48,18573.07,20,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/25/2019,0,551,,510.53,333,3301,1060.6967,0,FLOW,48,19083.6,21,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/26/2019,0,546,,464.07,315,3254,1006.4033,0,FLOW,48,19547.67,22,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/27/2019,0,533,,438.35,292,3265,982.5167,0,FLOW,48,19986.02,23,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/28/2019,0,532,,428.65,280,3281,975.4833,0,FLOW,48,20414.67,24,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/29/2019,0,520,,401.6,261,3253,943.7667,0,FLOW,48,20816.27,25,UM,Pad1,5Z
FORAKER 1207 10UMH-11,4/30/2019,0,508,,384.95,259,3207,919.45,0,FLOW,48,21201.22,26,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/1/2019,0,507,,367.61,244,3236,906.9433,0,FLOW,48,21568.83,27,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/2/2019,0,487,,348.88,235,3192,880.88,0,FLOW,48,21917.71,28,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/3/2019,0,478,,339.18,241,3164,866.5133,0,FLOW,48,22256.89,29,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/4/2019,0,474,,321.84,223,3158,848.1733,0,FLOW,48,22578.73,30,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/5/2019,0,466,,309.35,218,3111,827.85,0,FLOW,48,22888.08,31,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/6/2019,0,460,,289.23,206,3090,804.23,0,FLOW,48,23177.31,32,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/7/2019,0,451,,274.67,196,3066,785.67,0,FLOW,48,23451.98,33,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/8/2019,0,448,,281.61,177,3045,789.11,0,FLOW,48,23733.59,34,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/9/2019,0,428,,261.49,201,3022,765.1567,0,FLOW,48,23995.08,35,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/10/2019,0,425,,251.09,168,2968,745.7567,0,FLOW,48,24246.17,36,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/11/2019,0,407,,249.69,185,2955,742.19,0,FLOW,49.08333333,24495.86,37,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/12/2019,0,387,,238.6,180,2966,732.9333,0,FLOW,50.83333333,24734.46,38,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/13/2019,0,364,,222.64,174,2982,719.64,0,FLOW,52.83333333,24957.1,39,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/14/2019,0,364,,214.32,166,3001,714.4867,0,FLOW,54,25171.42,40,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/15/2019,0,355,,210.86,158,2965,705.0267,0,FLOW,56,25382.28,41,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/16/2019,0,335,,196.99,160,2940,686.99,0,FLOW,56,25579.27,42,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/17/2019,0,347,,192.13,146,2906,676.4633,0,FLOW,57.58333333,25771.4,43,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/18/2019,0,323,,191.44,145,2878,671.1067,0,FLOW,60,25962.84,44,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/19/2019,0,320,,178.26,142,2840,651.5933,0,FLOW,61.33333333,26141.1,45,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/20/2019,0,323,,174.79,136,2817,644.29,0,FLOW,62,26315.89,46,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/21/2019,0,315,,169.24,134,2720,622.5733,0,FLOW,63.41666667,26485.13,47,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/22/2019,0,301,,159.53,260,2754,618.53,0,FLOW,64,26644.66,48,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/23/2019,0,296,,152.59,117,2744,609.9233,0,FLOW,64,26797.25,49,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/24/2019,0,289,,149.81,108,2671,594.9767,0,FLOW,64,26947.06,50,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/25/2019,0,263,,135.95,105,2622,572.95,0,FLOW,64,27083.01,51,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/26/2019,0,263,,141.49,108,2605,575.6567,0,FLOW,64,27224.5,52,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/27/2019,0,291,,138.72,100,2547,563.22,0,FLOW,64,27363.22,53,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/28/2019,0,291,,127.67,88,2625,565.17,0,FLOW,64,27490.89,54,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/29/2019,0,271,,127.68,87,2467,538.8467,0,FLOW,64,27618.57,55,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/30/2019,0,275,,124.89,84,2314,510.5567,0,FLOW,64,27743.46,56,UM,Pad1,5Z
FORAKER 1207 10UMH-11,5/31/2019,0,263,,130.46,80,2408,531.7933,0,FLOW,,27873.92,57,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/1/2019,0,260,,103.36,80,2163,463.86,0,FLOW,,27977.28,58,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/2/2019,0,237,,119.3,92,2598,552.3,0,FLOW,,28096.58,59,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/3/2019,0,235,,116.52,75,2267,494.3533,0,FLOW,,28213.1,60,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/4/2019,0,233,,91.57,72,2230,463.2367,0,FLOW,,28304.67,61,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/5/2019,0,229,,108.21,64,2229,479.71,0,FLOW,,28412.88,62,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/6/2019,0,224,,105.42,64,2207,473.2533,0,FLOW,,28518.3,63,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/7/2019,0,240,,94.33,40,2200,460.9967,0,FLOW,,28612.63,64,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/8/2019,0,240,,97.1,38,2007,431.6,0,FLOW,,28709.73,65,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/9/2019,0,242,,80.47,32,2080,427.1367,0,FLOW,,28790.2,66,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/10/2019,0,226,,90.87,35,2032,429.5367,0,FLOW,,28881.07,67,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/11/2019,0,231,,88.78,33,2057,431.6133,0,FLOW,,28969.85,68,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/12/2019,0,222,,94.33,33,1996,426.9967,0,FLOW,,29064.18,69,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/13/2019,0,220,,80.46,27,1998,413.46,0,FLOW,,29144.64,70,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/14/2019,0,216,,86.03,23,1949,410.8633,0,FLOW,,29230.67,71,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/15/2019,0,223,,94.37,80,1920,414.37,0,FLOW,,29325.04,72,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/16/2019,0,251,,66.61,26,1858,376.2767,0,FLOW,,29391.65,73,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/17/2019,0,227,,93.67,35,2151,452.17,0,FLOW,,29485.32,74,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/18/2019,0,216,,81.19,36,1660,357.8567,0,FLOW,,29566.51,75,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/19/2019,0,217,,58.28,33,1817,361.1133,0,FLOW,,29624.79,76,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/20/2019,0,213,,88.12,27,1620,358.12,0,FLOW,,29712.91,77,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/21/2019,0,203,,70.08,32,1863,380.58,0,FLOW,,29782.99,78,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/22/2019,0,212,,84.65,25,1788,382.65,0,FLOW,,29867.64,79,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/23/2019,0,194,,52.72,16,1974,381.72,0,FLOW,,29920.36,80,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/24/2019,0,198,,70.74,22,1280,284.0733,0,FLOW,,29991.1,81,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/25/2019,0,198,,67.98,28,1657,344.1467,0,FLOW,,30059.08,82,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/26/2019,0,192,,62.42,24,1705,346.5867,0,FLOW,,30121.5,83,UM,Pad1,5Z
FORAKER 1207 10UMH-11,6/27/2019,0,186,,0,20,1579,263.1667,0,FLOW,,30121.5,84,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/1/2019,0,180,,29.15,5,1555,,,,,30150.65,88.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/2/2019,0,91,,18.73,2,592,,,,,30169.38,89.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/3/2019,159,544,,69.39,24.5,219,,,,,30238.77,90.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/4/2019,116,424,,66.62,100,1998,,,,,30305.39,91.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/5/2019,113,420,,66.58,22,1597,,,,,30371.97,92.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/6/2019,120,415,,56.88,16,1734,,,,,30428.85,93.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/7/2019,116,426,,49.25,12,1442,,,,,30478.1,94.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/8/2019,118,420,,58.96,17,1325,,,,,30537.06,95.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/9/2019,114,420,,43.67,17.5,1433,,,,,30580.73,96.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/10/2019,117,422,,56.19,19,1275,,,,,30636.92,97.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/11/2019,114,414,,65.88,17,1516,,,,,30702.8,98.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/12/2019,130,423,,60.34,10,1472,,,,,30763.14,99.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/13/2019,131,407,,55.49,16,1723,,,,,30818.63,100.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/14/2019,129,421,,37.46,12,1445,,,,,30856.09,101.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/15/2019,125,413,,45.08,11,967,,,,,30901.17,102.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/16/2019,127,422,,46.47,11,1302,,,,,30947.64,103.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/17/2019,130,429,,40.23,10,1368,,,,,30987.87,104.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/18/2019,127,427,,52.72,8,1142,,,,,31040.59,105.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/19/2019,134,413,,47.85,9,1329,,,,,31088.44,106.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/20/2019,125,411,,45.78,10,1333,,,,,31134.22,107.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/21/2019,132,419,,41.62,8,1324,,,,,31175.84,108.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/22/2019,123,400,,45.78,6,1321,,,,,31221.62,109.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/23/2019,130.12,414.41,,2.08,6.07,1322.27,,,,,31223.7,110.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/24/2019,486.79,122.27,,49.94,6.48,1216.05,,,,,31273.64,111.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/25/2019,120.38,386.18,,58.96,6.21,1156.06,,,,,31332.6,112.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/26/2019,119.4,382.89,,46.47,31.68,1338.59,,,,,31379.07,113.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/27/2019,116.07,390.21,,44.39,39.72,1315.11,,,,,31423.46,114.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/28/2019,120.78,403.13,,31.9,42.07,1287.59,,,,,31455.36,115.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/29/2019,125.51,392.21,,40.92,35.46,1265.34,,,,,31496.28,116.00,UM,Pad1,5Z
FORAKER 1207 10UMH-11,7/30/2019,128.42,405.27,,38.15,38.03,1249.97,,,,,31534.43,117.00,UM,Pad1,5Z
