,Well,Period,OIL,GAS,Delta Days,Gross WTR,Liquid Rate,Cum Oil,Cum Gas,Cum WTR,Cum Liquid,WCT,GOR,MBT Qo,MBT Qw,MBT Ql,Days Online,BHP AVG
1009,FORAKER 1207 3WH-11,2019-08-11,35.39,1010.0,1,289.23,324.62,20157.519999999993,169893.26999999996,97688.65412727272,117846.17412727281,89.09802230300043,28.539135348968635,569.5823679005367,337.75422372254855,363.0280762962011,138.0,
1010,FORAKER 1207 3WH-11,2019-08-12,99.92,421.0,1,282.39,382.31,20257.43999999999,170314.26999999996,97971.04412727272,118228.48412727281,73.86414166514085,4.213370696557246,202.73658927141705,346.93524603304905,309.2476893810594,139.0,
1011,FORAKER 1207 3WH-11,2019-08-13,87.43,870.0,1,269.81,357.24,20344.86999999999,171184.26999999996,98240.85412727272,118585.72412727281,75.52625685813459,9.950817797094818,232.69895916733375,364.11124171555065,331.9497372278379,140.0,
1012,FORAKER 1207 3WH-11,2019-08-14,43.02,999.1,1,276.28,319.29999999999995,20387.889999999992,172183.36999999997,98517.13412727271,118905.02412727282,86.52677732539931,23.22408182240818,473.9165504416548,356.58438586677545,372.3928096688783,141.0,
1013,FORAKER 1207 3WH-11,2019-08-15,40.94,444.8,1,280.18,321.12,20428.82999999999,172628.16999999995,98797.31412727271,119226.14412727281,87.25087194818137,10.864680019540792,498.9943820224717,352.620865612366,371.28221265344047,142.0,
1014,FORAKER 1207 3WH-11,2019-08-16,31.93,279.8,1,273.67,305.6,20460.75999999999,172907.96999999994,99070.9841272727,119531.74412727282,89.55170157068062,8.76291888506107,640.8005010961475,362.0089309287562,391.1379061756309,143.0,
1015,FORAKER 1207 3WH-11,2019-08-17,57.6,408.6,1,199.88,257.48,20518.35999999999,173316.56999999995,99270.86412727271,119789.22412727281,77.62933043343172,7.09375,356.22152777777757,496.65231202357774,465.2370053102097,144.0,
1016,FORAKER 1207 3WH-11,2019-08-18,51.35,617.6,1,197.27,248.62,20569.70999999999,173934.16999999995,99468.13412727271,120037.84412727281,79.34598986404956,12.027263875365142,400.57857838364146,504.2233189398931,482.81652372002577,145.0,
1017,FORAKER 1207 3WH-11,2019-08-19,46.5,790.9,1,198.96,245.46,20616.20999999999,174725.06999999995,99667.09412727272,120283.30412727282,81.0559765338548,17.008602150537634,443.3593548387094,500.9403605110209,490.03220128441626,146.0,
1018,FORAKER 1207 3WH-11,2019-08-20,2.78,521.1,1,204.31,207.09,20618.989999999987,175246.16999999995,99871.40412727272,120490.39412727281,98.65758848809696,187.44604316546764,7416.9028776978375,488.8228874126216,581.8262307560617,147.0,
1019,FORAKER 1207 3WH-11,2019-08-21,55.51,408.0,1,224.61,280.12,20674.499999999985,175654.16999999995,100096.01412727272,120770.5141272728,80.1834927888048,7.35002702215817,372.4464060529632,445.6436228452549,431.13849110121663,148.0,
1020,FORAKER 1207 3WH-11,2019-08-22,62.45,535.0,1,218.0,280.45,20736.949999999986,176189.16999999995,100314.01412727272,121050.9641272728,77.73221608129792,8.566853482786229,332.0568454763809,460.15602810675557,431.63117891700057,149.0,
1021,FORAKER 1207 3WH-11,2019-08-23,129.08,807.0,1,219.14,348.22,20866.029999999988,176996.16999999995,100533.15412727272,121399.1841272728,62.931480098788114,6.251936783390145,161.65192128912292,458.7622256423872,348.6278333446465,150.0,
1022,FORAKER 1207 3WH-11,2019-08-24,95.07,1329.0,1,223.8,318.87,20961.099999999988,178325.16999999995,100756.95412727272,121718.0541272728,70.1853419888983,13.97917324076996,220.48069843273367,450.2098039645787,381.7168567982965,151.0,
1023,FORAKER 1207 3WH-11,2019-08-25,95.07,1310.0,1,220.84,315.90999999999997,21056.169999999987,179635.16999999995,100977.79412727272,122033.9641272728,69.90598588205502,13.779320500683708,221.48069843273365,457.24413207422896,386.29345106920584,152.0,
1024,FORAKER 1207 3WH-11,2019-08-26,88.12,1219.0,1,219.26,307.38,21144.289999999986,180854.16999999995,101197.05412727271,122341.34412727281,71.33190188040862,13.833408987743985,239.94881979119367,461.5390592322937,398.013351965882,153.0,
1025,FORAKER 1207 3WH-11,2019-08-27,89.52,1305.7,1,216.64,306.15999999999997,21233.809999999987,182159.86999999997,101413.69412727271,122647.50412727281,70.76038672589496,14.585567470956212,237.19626899016967,468.1208185343091,400.59937329263397,154.0,
1026,FORAKER 1207 3WH-11,2019-08-28,70.08,1448.7,1,241.12,311.2,21303.88999999999,183608.56999999998,101654.81412727271,122958.70412727281,77.48071979434448,20.67208904109589,303.993864155251,421.59428553115754,395.1115171184859,155.0,
1027,FORAKER 1207 3WH-11,2019-08-29,91.62,1317.0,1,262.59,354.21,21395.509999999987,184925.56999999998,101917.4041272727,123312.91412727282,74.13398831201829,14.374590700720367,233.52444881030328,388.123706642571,348.135044542144,156.0,
1028,FORAKER 1207 3WH-11,2019-08-30,83.27,1274.0,1,210.91,294.18,21478.779999999988,186199.56999999998,102128.31412727271,123607.09412727281,71.69420082942416,15.29962771706497,257.94139546054987,484.22698841815327,420.17504292362776,157.0,
1029,FORAKER 1207 3WH-11,2019-08-31,86.04,1222.1,1,202.93,288.97,21564.81999999999,187421.66999999998,102331.2441272727,123896.06412727281,70.22528290133923,14.203858670385864,250.63714551371442,504.2686844097605,428.75061123048346,158.0,
1030,FORAKER 1207 3WH-11,2019-09-01,84.66,1144.0,1,198.8,283.46000000000004,21649.47999999999,188565.66999999998,102530.0441272727,124179.52412727282,70.13335214845127,13.512875029529885,255.722655327191,515.7446887689773,438.0848237044832,159.0,
1031,FORAKER 1207 3WH-11,2019-09-02,62.45,1111.2,1,197.53,259.98,21711.92999999999,189676.87,102727.5741272727,124439.50412727281,75.97892145549658,17.793434747798237,347.66901521216954,520.0606192845274,478.65029666617744,160.0,
1032,FORAKER 1207 3WH-11,2019-09-03,71.48,707.4,1,199.87,271.35,21783.40999999999,190384.27,102927.4441272727,124710.85412727282,73.65763773723972,9.8964745383324,304.7483212087295,514.971952405427,459.5940819136643,161.0,
1033,FORAKER 1207 3WH-11,2019-09-04,78.42,1063.1,1,191.76,270.18,21861.829999999987,191447.37,103119.2041272727,124981.03412727281,70.97490561847657,13.556490691150215,278.7787554195357,537.7513773846094,462.58432943694135,162.0,
1034,FORAKER 1207 3WH-11,2019-09-05,93.66,1116.6,1,194.53,288.19,21955.489999999987,192563.97,103313.73412727269,125269.22412727281,67.5006072382803,11.921844971172325,234.4169335895792,531.0940941102796,434.67581847834003,163.0,
1035,FORAKER 1207 3WH-11,2019-09-06,77.02,1285.0,1,,77.02,22032.509999999987,193848.97,103313.73412727269,125346.24412727282,0.0,16.68397818748377,286.0621916385353,,1627.450585916292,164.0,
1036,FORAKER 1207 3WH-11,2019-09-07,88.14,1244.0,1,,88.14,22120.649999999987,195092.97,103313.73412727269,125434.38412727282,0.0,14.113909689130928,250.97174948944846,,1423.1266635724169,165.0,
1037,FORAKER 1207 3WH-11,2019-09-08,75.64,1220.0,1,,75.64,22196.289999999986,196312.97,103313.73412727269,125510.02412727282,0.0,16.129032258064516,293.44645690111037,,1659.3075638190483,166.0,
