,,Well,PERIOD,TP,CP,BH,GROSS OIL,GROSS WTR,GROSS GAS,GROSS BOE,Downtime,Lift,Choke,Cum Prod,Days Online,Formation,Pad,Comp Order
2,65,FORAKER 1207 2UMH-11,2019-05-29,0.0,294.0,,149.87,315.0,2321.0,536.7033,0,FLOW,,28787.600000000006,66.0,UM,Pad3,3Z
2,66,FORAKER 1207 2UMH-11,2019-05-30,0.0,292.0,,163.07,321.0,2621.0,599.9033,0,FLOW,,28950.670000000006,67.0,UM,Pad3,3Z
2,67,FORAKER 1207 2UMH-11,2019-05-31,0.0,302.0,,141.56,324.0,2685.0,589.06,0,FLOW,,29092.230000000007,68.0,UM,Pad3,3Z
2,68,FORAKER 1207 2UMH-11,2019-06-01,0.0,290.0,,151.26,316.0,2360.0,544.5933,0,FLOW,,29243.490000000005,69.0,UM,Pad3,3Z
2,69,FORAKER 1207 2UMH-11,2019-06-02,0.0,293.0,,140.16,320.0,2403.0,540.66,0,FLOW,,29383.650000000005,70.0,UM,Pad3,3Z
2,70,FORAKER 1207 2UMH-11,2019-06-03,0.0,299.0,,148.49,301.0,2268.0,526.49,0,FLOW,,29532.140000000007,71.0,UM,Pad3,3Z
2,71,FORAKER 1207 2UMH-11,2019-06-04,0.0,286.0,,133.23,302.0,2437.0,539.3967,0,FLOW,,29665.370000000006,72.0,UM,Pad3,3Z
2,72,FORAKER 1207 2UMH-11,2019-06-05,0.0,278.0,,140.86,286.0,2335.0,530.0267,0,FLOW,,29806.230000000007,73.0,UM,Pad3,3Z
2,73,FORAKER 1207 2UMH-11,2019-06-06,0.0,290.0,,140.17,292.0,2511.0,558.67,0,FLOW,,29946.400000000005,74.0,UM,Pad3,3Z
2,74,FORAKER 1207 2UMH-11,2019-06-07,0.0,283.0,,130.45,289.0,2452.0,539.1167,0,FLOW,,30076.850000000006,75.0,UM,Pad3,3Z
2,75,FORAKER 1207 2UMH-11,2019-06-08,0.0,283.0,,141.56,283.0,2259.0,518.06,0,FLOW,,30218.410000000007,76.0,UM,Pad3,3Z
2,76,FORAKER 1207 2UMH-11,2019-06-09,0.0,275.0,,122.81,278.0,2280.0,502.81,0,FLOW,,30341.22000000001,77.0,UM,Pad3,3Z
2,77,FORAKER 1207 2UMH-11,2019-06-10,0.0,280.0,,133.93,273.0,2261.0,510.7633,0,FLOW,,30475.15000000001,78.0,UM,Pad3,3Z
2,78,FORAKER 1207 2UMH-11,2019-06-11,0.0,280.0,,150.57,293.86,2508.0,568.57,0,FLOW,,30625.72000000001,79.0,UM,Pad3,3Z
2,79,FORAKER 1207 2UMH-11,2019-06-12,0.0,162.51,,144.34,337.1,2749.0,602.5067,0,FLOW,,30770.06000000001,80.0,UM,Pad3,3Z
2,80,FORAKER 1207 2UMH-11,2019-06-13,0.0,154.42,,147.79,318.98,2774.0,610.1233,0,FLOW,,30917.85000000001,81.0,UM,Pad3,3Z
2,81,FORAKER 1207 2UMH-11,2019-06-14,0.0,142.93,,122.82,303.12,2758.0,582.4867,0,FLOW,,31040.67000000001,82.0,UM,Pad3,3Z
2,82,FORAKER 1207 2UMH-11,2019-06-15,0.0,154.0,,154.05,308.0,2596.0,586.7167,0,FLOW,,31194.72000000001,83.0,UM,Pad3,3Z
2,83,FORAKER 1207 2UMH-11,2019-06-16,0.0,139.0,,111.72,297.0,3152.0,637.0533,0,FLOW,,31306.44000000001,84.0,UM,Pad3,3Z
2,84,FORAKER 1207 2UMH-11,2019-06-17,0.0,153.0,,134.61,288.0,2310.0,519.61,0,FLOW,,31441.05000000001,85.0,UM,Pad3,3Z
2,85,FORAKER 1207 2UMH-11,2019-06-18,0.0,155.0,,111.71,277.0,2826.0,582.71,0,FLOW,,31552.76000000001,86.0,UM,Pad3,3Z
2,86,FORAKER 1207 2UMH-11,2019-06-19,0.0,475.0,,102.7,285.0,2516.0,522.0333,0,FLOW,,31655.46000000001,87.0,UM,Pad3,3Z
2,87,FORAKER 1207 2UMH-11,2019-06-20,0.0,149.0,,113.11,373.0,2421.0,516.61,0,FLOW,,31768.57000000001,88.0,UM,Pad3,3Z
2,88,FORAKER 1207 2UMH-11,2019-06-21,0.0,157.0,,113.79,413.0,2756.0,573.1233,0,FLOW,,31882.36000000001,89.0,UM,Pad3,3Z
2,89,FORAKER 1207 2UMH-11,2019-06-22,0.0,148.0,,140.85,329.0,2214.0,509.85,0,FLOW,,32023.21000000001,90.0,UM,Pad3,3Z
2,90,FORAKER 1207 2UMH-11,2019-06-23,0.0,141.0,,82.58,308.0,2826.0,553.58,0,FLOW,,32105.79000000001,91.0,UM,Pad3,3Z
2,91,FORAKER 1207 2UMH-11,2019-06-24,0.0,405.0,,86.73,275.0,1581.0,350.23,0,FLOW,,32192.52000000001,92.0,UM,Pad3,3Z
2,92,FORAKER 1207 2UMH-11,2019-06-25,0.0,202.0,,101.31,211.0,2141.0,458.1433,0,FLOW,,32293.830000000013,93.0,UM,Pad3,3Z
2,93,FORAKER 1207 2UMH-11,2019-06-26,0.0,207.0,,96.46,276.0,2283.0,476.96,0,FLOW,,32390.29000000001,94.0,UM,Pad3,3Z
2,94,FORAKER 1207 2UMH-11,2019-06-27,0.0,203.0,,0.0,306.0,2191.0,365.1667,0,FLOW,,32390.29000000001,95.0,UM,Pad3,3Z
3,0,FORAKER 1207 3WH-11,2019-03-26,522.0,552.0,4364.0,0.0,961.0,127.99,21.3317,0,FLOW,39.25,0.0,1.0,WF,Pad3,4Z
3,1,FORAKER 1207 3WH-11,2019-03-27,757.0,504.0,4149.0,152.66,3011.0,378.29,215.7083,0,FLOW,40.75,152.66,2.0,WF,Pad3,4Z
3,2,FORAKER 1207 3WH-11,2019-03-28,773.0,412.0,4026.0,63.83,2887.0,410.62,132.2667,0,FLOW,42.5,216.49,3.0,WF,Pad3,4Z
3,3,FORAKER 1207 3WH-11,2019-03-29,1136.0,325.0,3914.0,80.5,2855.0,380.71,143.9517,0,FLOW,44.75,296.99,4.0,WF,Pad3,4Z
3,4,FORAKER 1207 3WH-11,2019-03-30,1142.0,341.0,3802.0,108.93,2800.0,215.09,144.7783,0,FLOW,50.916666666666664,405.92,5.0,WF,Pad3,4Z
3,5,FORAKER 1207 3WH-11,2019-03-31,1126.0,187.0,3378.0,44.41,2691.0,226.84,82.2167,0,FLOW,59.5,450.33000000000004,6.0,WF,Pad3,4Z
3,6,FORAKER 1207 3WH-11,2019-04-01,1109.0,160.0,3674.0,96.18,2149.0,0.0,96.18,0,FLOW,64.0,546.51,7.0,WF,Pad3,4Z
3,7,FORAKER 1207 3WH-11,2019-04-02,1182.0,222.0,3434.0,145.72,2801.0,0.0,145.72,0,FLOW,64.0,692.23,8.0,WF,Pad3,4Z
3,8,FORAKER 1207 3WH-11,2019-04-03,1253.0,237.0,3290.0,155.44,3125.0,0.0,155.44,0,FLOW,64.0,847.6700000000001,9.0,WF,Pad3,4Z
3,9,FORAKER 1207 3WH-11,2019-04-04,258.0,258.0,3146.0,191.51,2916.0,426.0,262.51,0,FLOW,64.0,1039.18,10.0,WF,Pad3,4Z
3,10,FORAKER 1207 3WH-11,2019-04-05,302.0,302.0,2970.0,259.52,2943.0,1086.0,440.52,0,FLOW,64.0,1298.7,11.0,WF,Pad3,4Z
3,11,FORAKER 1207 3WH-11,2019-04-06,330.0,330.0,2794.0,277.57,2922.0,1443.0,518.07,0,FLOW,64.0,1576.27,12.0,WF,Pad3,4Z
3,12,FORAKER 1207 3WH-11,2019-04-07,350.0,354.0,2650.0,306.74,2788.0,1676.0,586.0733,0,FLOW,64.0,1883.01,13.0,WF,Pad3,4Z
3,13,FORAKER 1207 3WH-11,2019-04-08,348.0,349.0,2490.0,351.82,2616.0,1880.0,665.1533,0,FLOW,64.0,2234.83,14.0,WF,Pad3,4Z
3,14,FORAKER 1207 3WH-11,2019-04-09,401.0,399.0,2266.0,369.15,2585.0,2181.0,732.65,0,FLOW,64.0,2603.98,15.0,WF,Pad3,4Z
3,15,FORAKER 1207 3WH-11,2019-04-10,399.0,397.0,2122.0,360.12,2533.0,2483.0,773.9533,0,FLOW,64.0,2964.1,16.0,WF,Pad3,4Z
3,16,FORAKER 1207 3WH-11,2019-04-11,389.0,388.0,2013.0,362.21,2336.0,2408.0,763.5433,0,FLOW,64.0,3326.31,17.0,WF,Pad3,4Z
3,17,FORAKER 1207 3WH-11,2019-04-12,382.0,377.0,1915.0,352.51,2156.0,2541.0,776.01,0,FLOW,64.0,3678.8199999999997,18.0,WF,Pad3,4Z
3,18,FORAKER 1207 3WH-11,2019-04-13,369.0,367.0,1845.0,332.42,1987.0,2407.0,733.5867,0,FLOW,64.0,4011.24,19.0,WF,Pad3,4Z
3,19,FORAKER 1207 3WH-11,2019-04-14,358.0,356.0,1762.0,330.3,1819.0,2464.0,740.9667,0,FLOW,64.0,4341.54,20.0,WF,Pad3,4Z
3,20,FORAKER 1207 3WH-11,2019-04-15,349.0,346.0,1717.0,321.28,1710.0,2453.0,730.1133,0,FLOW,64.0,4662.82,21.0,WF,Pad3,4Z
3,21,FORAKER 1207 3WH-11,2019-04-16,339.0,337.0,1669.0,305.31,1622.0,2400.0,705.31,0,FLOW,64.0,4968.13,22.0,WF,Pad3,4Z
3,22,FORAKER 1207 3WH-11,2019-04-17,333.0,331.0,1629.0,294.22,1509.0,2373.0,689.72,0,FLOW,64.0,5262.35,23.0,WF,Pad3,4Z
3,23,FORAKER 1207 3WH-11,2019-04-18,323.0,321.0,1597.0,285.92,1440.0,2305.0,670.0867,0,FLOW,64.0,5548.27,24.0,WF,Pad3,4Z
3,24,FORAKER 1207 3WH-11,2019-04-19,314.0,313.0,1565.0,272.03,1332.0,2244.0,646.03,0,FLOW,64.0,5820.3,25.0,WF,Pad3,4Z
3,25,FORAKER 1207 3WH-11,2019-04-20,309.0,305.0,1541.0,268.55,1282.0,2178.0,631.55,0,FLOW,64.0,6088.85,26.0,WF,Pad3,4Z
3,26,FORAKER 1207 3WH-11,2019-04-21,303.0,303.0,1517.0,254.65,1254.0,2077.0,600.8167,0,FLOW,64.0,6343.5,27.0,WF,Pad3,4Z
3,27,FORAKER 1207 3WH-11,2019-04-22,296.0,264.0,1493.0,247.03,1158.0,2030.0,585.3633,0,FLOW,64.0,6590.53,28.0,WF,Pad3,4Z
3,28,FORAKER 1207 3WH-11,2019-04-23,292.0,290.0,1469.0,268.54,1095.0,2026.0,606.2067,0,FLOW,,6859.07,29.0,WF,Pad3,4Z
3,29,FORAKER 1207 3WH-11,2019-04-24,254.0,252.0,1397.0,235.92,1051.0,2382.0,632.92,0,FLOW,,7094.99,30.0,WF,Pad3,4Z
3,30,FORAKER 1207 3WH-11,2019-04-25,253.0,250.0,1373.0,222.75,1005.0,2128.0,577.4167,0,FLOW,,7317.74,31.0,WF,Pad3,4Z
3,31,FORAKER 1207 3WH-11,2019-04-26,236.0,233.0,1365.0,219.29,978.0,2027.0,557.1233,0,FLOW,,7537.03,32.0,WF,Pad3,4Z
3,32,FORAKER 1207 3WH-11,2019-04-27,234.0,232.0,1341.0,213.73,937.0,2045.0,554.5633,0,FLOW,,7750.759999999999,33.0,WF,Pad3,4Z
3,33,FORAKER 1207 3WH-11,2019-04-28,242.0,242.0,1325.0,204.0,906.0,1957.0,530.1667,0,FLOW,,7954.759999999999,34.0,WF,Pad3,4Z
3,34,FORAKER 1207 3WH-11,2019-04-29,233.0,236.0,1317.0,214.41,871.0,1966.0,542.0767,0,FLOW,,8169.169999999999,35.0,WF,Pad3,4Z
3,35,FORAKER 1207 3WH-11,2019-04-30,236.0,234.0,1309.0,202.62,854.0,1979.0,532.4533,0,FLOW,,8371.789999999999,36.0,WF,Pad3,4Z
3,36,FORAKER 1207 3WH-11,2019-05-01,221.0,219.0,1293.0,224.83,836.0,1955.0,550.6633,0,FLOW,,8596.619999999999,37.0,WF,Pad3,4Z
3,37,FORAKER 1207 3WH-11,2019-05-02,163.0,160.0,1181.0,220.65,862.0,2148.0,578.65,0,FLOW,,8817.269999999999,38.0,WF,Pad3,4Z
3,38,FORAKER 1207 3WH-11,2019-05-03,159.0,157.0,1173.0,193.61,859.0,2188.0,558.2767,0,FLOW,,9010.88,39.0,WF,Pad3,4Z
3,39,FORAKER 1207 3WH-11,2019-05-04,155.0,152.0,1157.0,204.7,879.0,2068.0,549.3667,0,FLOW,,9215.58,40.0,WF,Pad3,4Z
3,40,FORAKER 1207 3WH-11,2019-05-05,154.0,151.0,1141.0,191.53,785.0,2058.0,534.53,0,FLOW,,9407.11,41.0,WF,Pad3,4Z
3,41,FORAKER 1207 3WH-11,2019-05-06,150.0,147.0,1141.0,208.18,704.0,2016.0,544.18,0,FLOW,,9615.29,42.0,WF,Pad3,4Z
3,42,FORAKER 1207 3WH-11,2019-05-07,156.0,153.0,1133.0,187.38,675.0,2010.0,522.38,0,FLOW,,9802.67,43.0,WF,Pad3,4Z
3,43,FORAKER 1207 3WH-11,2019-05-08,160.0,151.0,1125.0,185.98,604.0,1937.0,508.8133,0,FLOW,,9988.65,44.0,WF,Pad3,4Z
3,44,FORAKER 1207 3WH-11,2019-05-09,148.0,145.0,1125.0,186.68,781.0,1839.0,493.18,0,FLOW,,10175.33,45.0,WF,Pad3,4Z
3,45,FORAKER 1207 3WH-11,2019-05-10,139.0,135.0,1109.0,182.49,723.0,1896.0,498.49,0,FLOW,,10357.82,46.0,WF,Pad3,4Z
3,46,FORAKER 1207 3WH-11,2019-05-11,144.0,141.0,1093.0,181.11,599.0,1865.0,491.9433,0,FLOW,,10538.93,47.0,WF,Pad3,4Z
3,47,FORAKER 1207 3WH-11,2019-05-12,136.0,134.0,1093.0,169.31,701.0,1840.0,475.9767,0,FLOW,,10708.24,48.0,WF,Pad3,4Z
3,48,FORAKER 1207 3WH-11,2019-05-13,140.0,138.0,1093.0,176.27,672.0,1822.0,479.9367,0,FLOW,,10884.51,49.0,WF,Pad3,4Z
3,49,FORAKER 1207 3WH-11,2019-05-14,152.0,150.0,1093.0,155.43,546.0,1774.0,451.0967,0,FLOW,,11039.94,50.0,WF,Pad3,4Z
3,50,FORAKER 1207 3WH-11,2019-05-15,925.0,119.0,1197.0,161.01,521.0,1494.0,410.01,0,FLOW,,11200.95,51.0,WF,Pad3,4Z
3,51,FORAKER 1207 3WH-11,2019-05-16,926.0,116.0,1197.0,169.32,504.0,1440.0,409.32,0,FLOW,,11370.27,52.0,WF,Pad3,4Z
3,52,FORAKER 1207 3WH-11,2019-05-17,927.0,111.0,1197.0,165.15,486.0,1446.0,406.15,0,FLOW,,11535.42,53.0,WF,Pad3,4Z
3,53,FORAKER 1207 3WH-11,2019-05-18,924.0,109.0,1197.0,153.35,484.0,1368.0,381.35,0,FLOW,,11688.77,54.0,WF,Pad3,4Z
3,54,FORAKER 1207 3WH-11,2019-05-19,918.0,110.0,1181.0,124.91,502.0,1315.0,344.0767,0,FLOW,,11813.68,55.0,WF,Pad3,4Z
3,55,FORAKER 1207 3WH-11,2019-05-20,914.0,109.0,1181.0,141.55,486.0,1111.0,326.7167,0,FLOW,,11955.23,56.0,WF,Pad3,4Z
3,56,FORAKER 1207 3WH-11,2019-05-21,918.0,117.0,1189.0,154.05,473.0,1300.0,370.7167,0,FLOW,,12109.279999999999,57.0,WF,Pad3,4Z
3,57,FORAKER 1207 3WH-11,2019-05-22,911.0,108.0,1173.0,154.06,494.0,1388.0,385.3933,0,FLOW,,12263.339999999998,58.0,WF,Pad3,4Z
3,58,FORAKER 1207 3WH-11,2019-05-23,937.0,124.0,1213.0,130.45,502.0,1437.0,369.95,0,FLOW,,12393.789999999999,59.0,WF,Pad3,4Z
3,59,FORAKER 1207 3WH-11,2019-05-24,897.0,104.0,1157.0,139.47,437.0,1199.0,339.3033,0,FLOW,,12533.259999999998,60.0,WF,Pad3,4Z
3,60,FORAKER 1207 3WH-11,2019-05-25,891.0,104.0,1149.0,138.78,445.0,1323.0,359.28,0,FLOW,,12672.039999999999,61.0,WF,Pad3,4Z
3,61,FORAKER 1207 3WH-11,2019-05-26,890.0,105.0,1149.0,142.25,444.0,1318.0,361.9167,0,FLOW,,12814.289999999999,62.0,WF,Pad3,4Z
3,62,FORAKER 1207 3WH-11,2019-05-27,887.0,103.0,1150.0,140.19,445.0,1364.0,367.5233,0,FLOW,,12954.48,63.0,WF,Pad3,4Z
3,63,FORAKER 1207 3WH-11,2019-05-28,886.0,104.0,1141.0,125.61,424.0,1282.0,339.2767,0,FLOW,,13080.09,64.0,WF,Pad3,4Z
3,64,FORAKER 1207 3WH-11,2019-05-29,887.0,103.0,1141.0,141.57,418.0,1230.0,346.57,0,FLOW,,13221.66,65.0,WF,Pad3,4Z
3,65,FORAKER 1207 3WH-11,2019-05-30,890.0,111.0,1149.0,151.28,416.0,1315.0,370.4467,0,FLOW,,13372.94,66.0,WF,Pad3,4Z
3,66,FORAKER 1207 3WH-11,2019-05-31,895.0,116.0,1157.0,128.39,422.0,1446.0,369.39,0,FLOW,,13501.33,67.0,WF,Pad3,4Z
3,67,FORAKER 1207 3WH-11,2019-06-01,888.0,115.0,1149.0,128.36,423.0,1217.0,331.1933,0,FLOW,,13629.69,68.0,WF,Pad3,4Z
3,68,FORAKER 1207 3WH-11,2019-06-02,888.0,115.0,1149.0,125.61,412.0,1250.0,333.9433,0,FLOW,,13755.300000000001,69.0,WF,Pad3,4Z
3,69,FORAKER 1207 3WH-11,2019-06-03,898.0,125.0,1157.0,140.17,399.0,1149.0,331.67,0,FLOW,,13895.470000000001,70.0,WF,Pad3,4Z
3,70,FORAKER 1207 3WH-11,2019-06-04,874.0,102.0,1125.0,121.43,400.0,1277.0,334.2633,0,FLOW,,14016.900000000001,71.0,WF,Pad3,4Z
3,71,FORAKER 1207 3WH-11,2019-06-05,882.0,112.0,1133.0,139.48,391.0,1220.0,342.8133,0,FLOW,,14156.380000000001,72.0,WF,Pad3,4Z
3,72,FORAKER 1207 3WH-11,2019-06-06,881.0,114.0,1141.0,120.74,392.0,1298.0,337.0733,0,FLOW,,14277.12,73.0,WF,Pad3,4Z
3,73,FORAKER 1207 3WH-11,2019-06-07,874.0,107.0,1125.0,130.45,388.0,1260.0,340.45,0,FLOW,,14407.570000000002,74.0,WF,Pad3,4Z
3,74,FORAKER 1207 3WH-11,2019-06-08,867.0,99.0,1117.0,131.15,390.0,1191.0,329.65,0,FLOW,,14538.720000000001,75.0,WF,Pad3,4Z
3,75,FORAKER 1207 3WH-11,2019-06-09,868.0,105.0,1117.0,116.59,393.0,1177.0,312.7567,0,FLOW,,14655.310000000001,76.0,WF,Pad3,4Z
3,76,FORAKER 1207 3WH-11,2019-06-10,840.0,100.0,1117.0,113.82,403.0,1172.0,309.1533,0,FLOW,,14769.130000000001,77.0,WF,Pad3,4Z
3,77,FORAKER 1207 3WH-11,2019-06-11,866.0,96.0,1117.0,119.36,375.0,1100.0,302.6933,0,FLOW,,14888.490000000002,78.0,WF,Pad3,4Z
3,78,FORAKER 1207 3WH-11,2019-06-12,861.08,100.69,1109.28,111.04,404.2,1196.0,310.3733,0,FLOW,,14999.530000000002,79.0,WF,Pad3,4Z
3,79,FORAKER 1207 3WH-11,2019-06-13,868.88,100.75,1117.28,116.58,402.32,1118.0,302.9133,0,FLOW,,15116.110000000002,80.0,WF,Pad3,4Z
3,80,FORAKER 1207 3WH-11,2019-06-14,856.82,105.24,1109.28,120.05,392.25,1119.0,306.55,0,FLOW,,15236.160000000002,81.0,WF,Pad3,4Z
3,81,FORAKER 1207 3WH-11,2019-06-15,854.0,97.0,1101.0,131.15,385.0,1061.0,307.9833,0,FLOW,,15367.310000000001,82.0,WF,Pad3,4Z
3,82,FORAKER 1207 3WH-11,2019-06-16,854.0,100.0,1101.0,108.25,384.0,1303.0,325.4167,0,FLOW,,15475.560000000001,83.0,WF,Pad3,4Z
3,83,FORAKER 1207 3WH-11,2019-06-17,847.0,104.0,1093.0,120.05,315.0,939.0,276.55,0,FLOW,,15595.61,84.0,WF,Pad3,4Z
3,84,FORAKER 1207 3WH-11,2019-06-18,866.0,102.0,1117.0,59.68,423.0,1084.0,240.3467,0,FLOW,,15655.29,85.0,WF,Pad3,4Z
3,85,FORAKER 1207 3WH-11,2019-06-19,1026.0,79.0,1366.0,0.0,370.0,452.0,75.3333,0,FLOW,,15655.29,86.0,WF,Pad3,4Z
3,86,FORAKER 1207 3WH-11,2019-06-20,1031.0,82.0,1461.0,174.87,372.0,3.0,175.37,0,FLOW,,15830.160000000002,87.0,WF,Pad3,4Z
3,87,FORAKER 1207 3WH-11,2019-06-21,932.0,102.0,1213.0,111.73,366.0,390.0,176.73,0,FLOW,,15941.890000000001,88.0,WF,Pad3,4Z
3,88,FORAKER 1207 3WH-11,2019-06-22,882.0,104.0,1149.0,122.83,349.0,735.0,245.33,0,FLOW,,16064.720000000001,89.0,WF,Pad3,4Z
3,89,FORAKER 1207 3WH-11,2019-06-23,865.0,105.0,1125.0,88.82,417.0,893.0,237.6533,0,FLOW,,16153.54,90.0,WF,Pad3,4Z
3,90,FORAKER 1207 3WH-11,2019-06-24,854.0,92.0,1109.0,105.47,359.0,590.0,203.8033,0,FLOW,,16259.01,91.0,WF,Pad3,4Z
3,91,FORAKER 1207 3WH-11,2019-06-25,891.0,119.0,1165.0,76.31,419.0,712.0,194.9767,0,FLOW,,16335.32,92.0,WF,Pad3,4Z
3,92,FORAKER 1207 3WH-11,2019-06-26,886.0,111.0,1157.0,7.63,0.0,640.0,114.2967,0,FLOW,,16342.949999999999,93.0,WF,Pad3,4Z
3,93,FORAKER 1207 3WH-11,2019-06-27,948.0,68.0,1437.0,0.0,0.0,90.0,15.0,0,FLOW,,16342.949999999999,94.0,WF,Pad3,4Z
4,0,FORAKER 1207 4LMH-11,2019-04-04,0.0,0.0,,66.14,0.0,0.0,66.14,0,FLOW,23.6,66.14,1.0,LM,Pad2,2ZL
4,1,FORAKER 1207 4LMH-11,2019-04-05,712.0,973.0,3856.0,233.93,232.0,144.0,257.93,0,FLOW,28.75,300.07,2.0,LM,Pad2,2ZL
4,2,FORAKER 1207 4LMH-11,2019-04-06,1336.0,960.0,3611.0,337.68,749.0,898.0,487.3467,0,FLOW,27.5,637.75,3.0,LM,Pad2,2ZL
4,3,FORAKER 1207 4LMH-11,2019-04-07,1385.0,1032.0,2773.0,479.69,783.0,1152.0,671.69,0,FLOW,27.916666666666668,1117.44,4.0,LM,Pad2,2ZL
4,4,FORAKER 1207 4LMH-11,2019-04-08,876.0,207.0,,506.85,657.0,1606.0,774.5167,0,FLOW,28.0,1624.29,5.0,LM,Pad2,2ZL
4,5,FORAKER 1207 4LMH-11,2019-04-09,1276.0,942.0,,618.26,966.0,1455.0,860.76,0,FLOW,30.0,2242.55,6.0,LM,Pad2,2ZL
4,6,FORAKER 1207 4LMH-11,2019-04-10,1210.0,887.0,,664.89,1109.0,1906.0,982.5567,0,FLOW,31.416666666666668,2907.44,7.0,LM,Pad2,2ZL
4,7,FORAKER 1207 4LMH-11,2019-04-11,1145.0,841.0,,827.82,1140.0,2050.0,1169.4867,0,FLOW,34.833333333333336,3735.26,8.0,LM,Pad2,2ZL
4,8,FORAKER 1207 4LMH-11,2019-04-12,1163.0,773.0,,658.63,1117.0,2283.0,1039.13,0,FLOW,37.583333333333336,4393.89,9.0,LM,Pad2,2ZL
4,9,FORAKER 1207 4LMH-11,2019-04-13,1169.0,732.0,,754.01,1161.0,2556.0,1180.01,0,FLOW,39.916666666666664,5147.900000000001,10.0,LM,Pad2,2ZL
4,10,FORAKER 1207 4LMH-11,2019-04-14,1162.0,688.0,,765.86,1082.0,2652.0,1207.86,0,FLOW,42.583333333333336,5913.76,11.0,LM,Pad2,2ZL
4,11,FORAKER 1207 4LMH-11,2019-04-15,1099.0,625.0,,719.89,972.0,2790.0,1184.89,0,FLOW,44.0,6633.650000000001,12.0,LM,Pad2,2ZL
4,12,FORAKER 1207 4LMH-11,2019-04-16,1092.0,643.0,,662.82,905.0,2757.0,1122.32,0,FLOW,44.0,7296.47,13.0,LM,Pad2,2ZL
4,13,FORAKER 1207 4LMH-11,2019-04-17,1074.0,640.0,,643.32,778.0,2579.0,1073.1533,0,FLOW,44.0,7939.79,14.0,LM,Pad2,2ZL
4,14,FORAKER 1207 4LMH-11,2019-04-18,525.0,589.0,,669.77,746.0,2650.0,1111.4367,0,FLOW,45.833333333333336,8609.56,15.0,LM,Pad2,2ZL
4,15,FORAKER 1207 4LMH-11,2019-04-19,563.0,559.0,,655.16,751.0,2886.0,1136.16,0,FLOW,46.0,9264.72,16.0,LM,Pad2,2ZL
4,16,FORAKER 1207 4LMH-11,2019-04-20,588.0,547.0,,607.81,672.0,2926.0,1095.4767,0,FLOW,46.0,9872.529999999999,17.0,LM,Pad2,2ZL
4,17,FORAKER 1207 4LMH-11,2019-04-21,603.0,527.0,,591.09,633.0,2882.0,1071.4233,0,FLOW,46.0,10463.619999999999,18.0,LM,Pad2,2ZL
4,18,FORAKER 1207 4LMH-11,2019-04-22,618.0,520.0,,564.63,631.0,2857.0,1040.7967,0,FLOW,46.0,11028.249999999998,19.0,LM,Pad2,2ZL
4,19,FORAKER 1207 4LMH-11,2019-04-23,627.0,513.0,,553.5,594.0,2832.0,1025.5,0,FLOW,46.0,11581.749999999998,20.0,LM,Pad2,2ZL
4,20,FORAKER 1207 4LMH-11,2019-04-24,633.0,500.0,,530.53,568.0,2772.0,992.53,0,FLOW,46.0,12112.279999999999,21.0,LM,Pad2,2ZL
4,21,FORAKER 1207 4LMH-11,2019-04-25,638.0,493.0,,509.64,533.0,2839.0,982.8067,0,FLOW,47.75,12621.919999999998,22.0,LM,Pad2,2ZL
4,22,FORAKER 1207 4LMH-11,2019-04-26,641.0,475.0,,483.18,515.0,2834.0,955.5133,0,FLOW,48.0,13105.099999999999,23.0,LM,Pad2,2ZL
4,23,FORAKER 1207 4LMH-11,2019-04-27,644.0,489.0,,475.52,507.0,2775.0,938.02,0,FLOW,50.0,13580.619999999999,24.0,LM,Pad2,2ZL
4,24,FORAKER 1207 4LMH-11,2019-04-28,646.0,455.0,,454.65,522.0,2811.0,923.15,0,FLOW,50.0,14035.269999999999,25.0,LM,Pad2,2ZL
4,25,FORAKER 1207 4LMH-11,2019-04-29,647.0,451.0,,440.02,482.0,2778.0,903.02,0,FLOW,50.0,14475.289999999999,26.0,LM,Pad2,2ZL
4,26,FORAKER 1207 4LMH-11,2019-04-30,625.0,444.0,,428.87,463.0,2745.0,886.37,0,FLOW,50.0,14904.16,27.0,LM,Pad2,2ZL
4,27,FORAKER 1207 4LMH-11,2019-05-01,647.0,426.0,,425.39,442.0,2727.0,879.89,0,FLOW,51.916666666666664,15329.55,28.0,LM,Pad2,2ZL
4,28,FORAKER 1207 4LMH-11,2019-05-02,647.0,411.0,,408.69,430.0,2758.0,868.3567,0,FLOW,53.666666666666664,15738.24,29.0,LM,Pad2,2ZL
4,29,FORAKER 1207 4LMH-11,2019-05-03,647.0,397.0,,390.59,415.0,2781.0,854.09,0,FLOW,54.0,16128.83,30.0,LM,Pad2,2ZL
4,30,FORAKER 1207 4LMH-11,2019-05-04,647.0,380.0,,380.84,405.0,2737.0,837.0067,0,FLOW,54.0,16509.67,31.0,LM,Pad2,2ZL
4,31,FORAKER 1207 4LMH-11,2019-05-05,646.0,384.0,,369.0,383.0,2711.0,820.8333,0,FLOW,54.0,16878.67,32.0,LM,Pad2,2ZL
4,32,FORAKER 1207 4LMH-11,2019-05-06,644.0,372.0,,359.96,381.0,2670.0,804.96,0,FLOW,54.0,17238.629999999997,33.0,LM,Pad2,2ZL
4,33,FORAKER 1207 4LMH-11,2019-05-07,641.0,375.0,,356.47,361.0,2641.0,796.6367,0,FLOW,55.916666666666664,17595.1,34.0,LM,Pad2,2ZL
