,,Well,PERIOD,TP,CP,BH,GROSS OIL,GROSS WTR,GROSS GAS,GROSS BOE,Downtime,Lift,Choke,Cum Prod,Days Online,Formation,Pad,Comp Order,Recon WTR,RECON WTR,RECON WCT,WCT,Liq Rate,RECON Liq Rate
2,,FORAKER 1207 3WH-11,2019-06-10,840.0,100.0,1117.0,113.82,403.0,1172.0,309.1533,0.0,FLOW,,14769.13,77,WF,Pad3,4Z,0,403.61,78.00282163770945,77.97685848070896,516.8199999999999,517.4300000000001
2,,FORAKER 1207 3WH-11,2019-06-11,866.0,96.0,1117.0,119.36,375.0,1100.0,302.6933,0.0,FLOW,,14888.49,78,WF,Pad3,4Z,0,375.54,75.88199636290159,75.85565175175985,494.36,494.90000000000003
2,,FORAKER 1207 3WH-11,2019-06-12,861.08,100.69,1109.28,111.04,404.2,1196.0,310.3733,0.0,FLOW,,14999.53,79,WF,Pad3,4Z,0,404.2,78.4488781926869,78.4488781926869,515.24,515.24
2,,FORAKER 1207 3WH-11,2019-06-13,868.88,100.75,1117.28,116.58,402.32,1118.0,302.9133,0.0,FLOW,,15116.11,80,WF,Pad3,4Z,0,402.32,77.53324339949894,77.53324339949894,518.9,518.9
2,,FORAKER 1207 3WH-11,2019-06-14,856.82,105.24,1109.28,120.05,392.25,1119.0,306.55,0.0,FLOW,,15236.16,81,WF,Pad3,4Z,0,392.25,76.56646496193638,76.56646496193638,512.3,512.3
2,,FORAKER 1207 3WH-11,2019-06-15,854.0,97.0,1101.0,131.15,385.0,1061.0,307.9833,0.0,FLOW,,15367.31,82,WF,Pad3,4Z,0,385.49,74.61481882935894,74.59071975201007,516.15,516.64
2,,FORAKER 1207 3WH-11,2019-06-16,854.0,100.0,1101.0,108.25,384.0,1303.0,325.4167,0.0,FLOW,,15475.56,83,WF,Pad3,4Z,0,384.29,78.0220895764811,78.00914169629253,492.25,492.54
2,,FORAKER 1207 3WH-11,2019-06-17,847.0,104.0,1093.0,120.05,315.0,939.0,276.55,0.0,FLOW,,15595.61,84,WF,Pad3,4Z,0,314.67,72.38452337136547,72.40547063555913,435.05,434.72
2,,FORAKER 1207 3WH-11,2019-06-18,866.0,102.0,1117.0,59.68,423.0,1084.0,240.3467,0.0,FLOW,,15655.29,85,WF,Pad3,4Z,0,423.07,87.63749352667011,87.63570067125218,482.68,482.75
2,,FORAKER 1207 3WH-11,2019-06-19,1026.0,79.0,1366.0,0.0,370.0,452.0,75.3333,0.0,FLOW,,15655.29,86,WF,Pad3,4Z,0,370.12,100.0,100.0,370.0,370.12
2,,FORAKER 1207 3WH-11,2019-06-20,1031.0,82.0,1461.0,174.87,372.0,3.0,175.37,0.0,FLOW,,15830.16,87,WF,Pad3,4Z,0,0.0,0.0,68.02347907180865,546.87,174.87
2,,FORAKER 1207 3WH-11,2019-06-21,932.0,102.0,1213.0,111.73,366.0,390.0,176.73,0.0,FLOW,,15941.89,88,WF,Pad3,4Z,0,45.0,28.71179735851464,76.6123123940301,477.73,156.73000000000002
2,,FORAKER 1207 3WH-11,2019-06-22,882.0,104.0,1149.0,122.83,349.0,735.0,245.33,0.0,FLOW,,16064.72,89,WF,Pad3,4Z,0,363.7272727,74.7552843433225,73.96731873768094,471.83,486.5572727
2,,FORAKER 1207 3WH-11,2019-06-23,865.0,105.0,1125.0,88.82,417.0,893.0,237.6533,0.0,FLOW,,16153.54,90,WF,Pad3,4Z,0,359.0909091,80.17016370990639,82.44039381598198,505.82,447.91090909999997
2,,FORAKER 1207 3WH-11,2019-06-24,854.0,92.0,1109.0,105.47,359.0,590.0,203.8033,0.0,FLOW,,16259.01,91,WF,Pad3,4Z,0,354.4545455,77.06797755589672,77.29239778672465,464.47,459.9245455
2,,FORAKER 1207 3WH-11,2019-06-25,891.0,119.0,1165.0,76.31,419.0,712.0,194.9767,0.0,FLOW,,16335.32,92,WF,Pad3,4Z,0,349.8181818,82.09224283696508,84.59348690718943,495.31,426.1281818
2,,FORAKER 1207 3WH-11,2019-06-26,886.0,111.0,1157.0,7.63,0.0,640.0,114.2967,0.0,FLOW,,16342.9499999999,93,WF,Pad3,4Z,0,345.1818182,97.83737403159358,0.0,7.63,352.8118182
2,,FORAKER 1207 3WH-11,2019-06-27,948.0,68.0,1437.0,0.0,0.0,90.0,15.0,0.0,FLOW,,16342.9499999999,94,WF,Pad3,4Z,0,34.0,100.0,,0.0,34.0
2,,FORAKER 1207 3WH-11,2019-07-01,889.0,158.0,1149.0,95.77,322.0,1019.0,,,,,16438.7199999999,98,WF,Pad3,4Z,0,322.12,77.0824858216277,77.07590300883261,417.77,417.89
2,,FORAKER 1207 3WH-11,2019-07-02,906.0,194.0,1165.0,114.51,312.0,800.0,,,,,16553.229999999898,99,WF,Pad3,4Z,0,312.73,73.1977342945417,73.15186044875853,426.51,427.24
2,,FORAKER 1207 3WH-11,2019-07-03,866.0,162.0,1117.0,108.93,309.5,988.0,,,,,16662.159999999898,100,WF,Pad3,4Z,0,309.58,73.97194810159853,73.96697177544631,418.43,418.51
2,,FORAKER 1207 3WH-11,2019-07-04,864.0,162.0,1109.0,106.18,306.0,1002.0,,,,,16768.3399999999,101,WF,Pad3,4Z,0,306.46,74.26812718107793,74.23940996651947,412.18,412.64
2,,FORAKER 1207 3WH-11,2019-07-05,858.0,162.0,1101.0,125.61,301.0,1074.0,,,,,16893.9499999999,102,WF,Pad3,4Z,0,301.46,70.58795981923338,70.55624575138886,426.61,427.07
2,,FORAKER 1207 3WH-11,2019-07-06,853.0,151.0,1101.0,99.23,302.0,1110.0,,,,,16993.1799999999,103,WF,Pad3,4Z,0,302.52,75.3005600497822,75.26854921117562,401.23,401.75
2,,FORAKER 1207 3WH-11,2019-07-07,855.0,166.0,1101.0,111.72,294.0,969.0,,,,,17104.8999999999,104,WF,Pad3,4Z,0,294.37,72.48885714989288,72.46376811594203,405.72,406.09000000000003
2,,FORAKER 1207 3WH-11,2019-07-08,850.0,159.0,1093.0,69.37,295.0,992.0,,,,,17174.2699999999,105,WF,Pad3,4Z,0,294.66,80.94387825179244,80.9616598512501,364.37,364.03000000000003
2,,FORAKER 1207 3WH-11,2019-07-09,910.0,87.0,1189.0,93.68,291.0,786.0,,,,,17267.9499999999,106,WF,Pad3,4Z,0,291.15,75.65678351479873,75.64729125506915,384.68,384.83
2,,FORAKER 1207 3WH-11,2019-07-10,890.0,86.0,1157.0,92.99,354.0,900.0,,,,,17360.9399999999,107,WF,Pad3,4Z,0,353.96,79.1945407763732,79.1964026040851,446.99,446.95
2,,FORAKER 1207 3WH-11,2019-07-11,849.0,88.0,1109.0,136.0,331.0,849.0,,,,,17496.9399999999,108,WF,Pad3,4Z,0,330.61,70.853603651872,70.87794432548179,467.0,466.61
2,,FORAKER 1207 3WH-11,2019-07-12,793.0,115.0,1029.0,105.49,324.0,1354.0,,,,,17602.429999999902,109,WF,Pad3,4Z,0,324.36,75.45888100500174,75.43831055437845,429.49,429.85
2,,FORAKER 1207 3WH-11,2019-07-13,798.0,113.0,1029.0,97.84,311.0,1105.0,,,,,17700.269999999902,110,WF,Pad3,4Z,0,311.74,76.11211484935787,76.06887780060659,408.84000000000003,409.58000000000004
2,,FORAKER 1207 3WH-11,2019-07-14,793.0,111.0,1029.0,29.84,308.0,1051.0,,,,,17730.109999999902,111,WF,Pad3,4Z,0,308.58,91.1825542225637,91.16741652853422,337.84,338.41999999999996
2,,FORAKER 1207 3WH-11,2019-07-15,951.0,75.0,1293.0,83.97,301.0,410.0,,,,,17814.079999999904,112,WF,Pad3,4Z,0,301.38,78.20942000778513,78.18791074629192,384.97,385.35
2,,FORAKER 1207 3WH-11,2019-07-16,831.0,118.0,1069.0,20.13,305.0,473.0,,,,,17834.209999999905,113,WF,Pad3,4Z,0,304.75,93.8038660428466,93.80863039399625,325.13,324.88
2,,FORAKER 1207 3WH-11,2019-07-17,1035.0,36.0,1365.0,87.44,306.0,297.0,,,,,17921.649999999903,114,WF,Pad3,4Z,0,306.32,77.79357984559122,77.7755185034567,393.44,393.76
2,,FORAKER 1207 3WH-11,2019-07-18,943.0,71.0,1293.0,2.08,301.0,519.0,,,,,17923.729999999905,115,WF,Pad3,4Z,0,300.63,99.31287370750884,99.31371255114162,303.08,302.71
2,,FORAKER 1207 3WH-11,2019-07-19,924.0,72.0,1413.0,135.32,301.0,19.0,,,,,18059.049999999905,116,WF,Pad3,4Z,0,300.89,68.97824442355747,68.98606527319399,436.32,436.21
2,,FORAKER 1207 3WH-11,2019-07-20,890.0,132.0,1149.0,36.09,298.0,457.0,,,,,18095.139999999905,117,WF,Pad3,4Z,0,298.36,89.20914934967857,89.19752162590918,334.09000000000003,334.45000000000005
2,,FORAKER 1207 3WH-11,2019-07-21,988.0,55.0,1389.0,121.44,293.0,608.0,,,,,18216.579999999904,118,WF,Pad3,4Z,0,293.35,70.72253429446226,70.69780909178651,414.44,414.79
2,,FORAKER 1207 3WH-11,2019-07-22,828.0,115.0,1069.0,86.05,294.0,577.0,,,,,18302.629999999903,119,WF,Pad3,4Z,0,293.69,77.33975878232475,77.35824233653466,380.05,379.74
2,,FORAKER 1207 3WH-11,2019-07-23,809.53,115.13,1045.28,71.47,289.16,1046.0,,,,,18374.099999999904,120,WF,Pad3,4Z,0,289.16,80.181903890414,80.181903890414,360.63,360.63
2,,FORAKER 1207 3WH-11,2019-07-24,795.28,118.22,1022.64,71.48,254.12,1008.55,,,,,18445.579999999904,121,WF,Pad3,4Z,0,254.12,78.04668304668304,78.04668304668304,325.6,325.6
2,,FORAKER 1207 3WH-11,2019-07-25,935.58,67.97,1237.28,102.71,404.55,805.69,,,,,18548.289999999903,122,WF,Pad3,4Z,0,404.55,79.7520009462603,79.7520009462603,507.26,507.26
2,,FORAKER 1207 3WH-11,2019-07-26,792.57,115.31,1018.64,98.55,409.82,912.06,,,,,18646.839999999902,123,WF,Pad3,4Z,0,409.82,80.61451305151759,80.61451305151759,508.37,508.37
2,,FORAKER 1207 3WH-11,2019-07-27,781.78,115.47,1006.64,85.35,290.0,1095.99,,,,,18732.1899999999,124,WF,Pad3,4Z,0,409.89,82.76593166949358,77.26122285866523,375.35,495.24
2,,FORAKER 1207 3WH-11,2019-07-28,777.96,111.05,998.64,100.62,369.09,1073.53,,,,,18832.8099999999,125,WF,Pad3,4Z,0,369.09,78.57827169955931,78.57827169955931,469.71,469.71
2,,FORAKER 1207 3WH-11,2019-07-29,772.16,113.46,994.64,89.51,341.51,1088.24,,,,,18922.319999999898,126,WF,Pad3,4Z,0,341.51,79.23298222820287,79.23298222820287,431.02,431.02
2,,FORAKER 1207 3WH-11,2019-07-30,782.35,119.31,1002.64,99.93,303.41,901.0,,,,,19022.249999999898,127,WF,Pad3,4Z,0,303.41,75.22437645658749,75.22437645658749,403.34000000000003,403.34000000000003
2,,FORAKER 1207 3WH-11,2019-07-31,791.57,120.27,1018.64,109.64,283.51,1284.0,,,,,19131.889999999898,128,WF,Pad3,4Z,0,283.51,72.11242528297088,72.11242528297088,393.15,393.15
3,,FORAKER 1207 4LMH-11,2019-04-04,0.0,0.0,,66.14,0.0,0.0,66.14,0.0,FLOW,23.6,66.14,1,LM,Pad2,2ZL,0,,,0.0,66.14,
3,,FORAKER 1207 4LMH-11,2019-04-05,712.0,973.0,3856.0,233.93,232.0,144.0,257.93,0.0,FLOW,28.75,300.07,2,LM,Pad2,2ZL,0,0.0,0.0,49.79288734359238,465.93,233.93
3,,FORAKER 1207 4LMH-11,2019-04-06,1336.0,960.0,3611.0,337.68,749.0,898.0,487.3467,0.0,FLOW,27.5,637.75,3,LM,Pad2,2ZL,0,242.22,41.76927056389033,68.92553465601648,1086.68,579.9
3,,FORAKER 1207 4LMH-11,2019-04-07,1385.0,1032.0,2773.0,479.69,783.0,1152.0,671.69,0.0,FLOW,27.9166666666666,1117.44,4,LM,Pad2,2ZL,0,767.03,61.5238385523614,62.01046971148896,1262.69,1246.72
3,,FORAKER 1207 4LMH-11,2019-04-08,876.0,207.0,,506.85,657.0,1606.0,774.5167,0.0,FLOW,28.0,1624.29,5,LM,Pad2,2ZL,0,790.48,60.931297356879135,56.45057352751644,1163.85,1297.33
3,,FORAKER 1207 4LMH-11,2019-04-09,1276.0,942.0,,618.26,966.0,1455.0,860.76,0.0,FLOW,30.0,2242.55,6,LM,Pad2,2ZL,0,883.02,58.81780880315464,60.974839988385746,1584.26,1501.28
3,,FORAKER 1207 4LMH-11,2019-04-10,1210.0,887.0,,664.89,1109.0,1906.0,982.5567,0.0,FLOW,31.4166666666666,2907.44,7,LM,Pad2,2ZL,0,987.94,59.77263239413612,62.51796898342062,1773.8899999999999,1652.83
3,,FORAKER 1207 4LMH-11,2019-04-11,1145.0,841.0,,827.82,1140.0,2050.0,1169.4867,0.0,FLOW,34.8333333333333,3735.26,8,LM,Pad2,2ZL,0,1115.1,57.392996108949404,57.93212793853096,1967.8200000000002,1942.92
3,,FORAKER 1207 4LMH-11,2019-04-12,1163.0,773.0,,658.63,1117.0,2283.0,1039.13,0.0,FLOW,37.5833333333333,4393.89,9,LM,Pad2,2ZL,0,1136.83,63.31692156884586,62.90724982119022,1775.63,1795.46
3,,FORAKER 1207 4LMH-11,2019-04-13,1169.0,732.0,,754.01,1161.0,2556.0,1180.01,0.0,FLOW,39.9166666666666,5147.9,10,LM,Pad2,2ZL,0,1116.07,59.68033453114305,60.626315267283196,1915.01,1870.08
3,,FORAKER 1207 4LMH-11,2019-04-14,1162.0,688.0,,765.86,1082.0,2652.0,1207.86,0.0,FLOW,42.5833333333333,5913.76,11,LM,Pad2,2ZL,0,1131.18,59.62868468772403,58.554219475501384,1847.8600000000001,1897.04
3,,FORAKER 1207 4LMH-11,2019-04-15,1099.0,625.0,,719.89,972.0,2790.0,1184.89,0.0,FLOW,44.0,6633.65,12,LM,Pad2,2ZL,0,1056.03,59.46382719942339,57.45054347504862,1691.8899999999999,1775.92
3,,FORAKER 1207 4LMH-11,2019-04-16,1092.0,643.0,,662.82,905.0,2757.0,1122.32,0.0,FLOW,44.0,7296.47,13,LM,Pad2,2ZL,0,984.82,59.77155203806657,57.72346315265782,1567.8200000000002,1647.64
3,,FORAKER 1207 4LMH-11,2019-04-17,1074.0,640.0,,643.32,778.0,2579.0,1073.1533,0.0,FLOW,44.0,7939.79,14,LM,Pad2,2ZL,0,896.56,58.22271865340156,54.737849323164376,1421.3200000000002,1539.88
3,,FORAKER 1207 4LMH-11,2019-04-18,525.0,589.0,,669.77,746.0,2650.0,1111.4367,0.0,FLOW,45.8333333333333,8609.56,15,LM,Pad2,2ZL,0,781.64,53.85383868100675,52.69217457637893,1415.77,1451.4099999999999
3,,FORAKER 1207 4LMH-11,2019-04-19,563.0,559.0,,655.16,751.0,2886.0,1136.16,0.0,FLOW,46.0,9264.72,16,LM,Pad2,2ZL,0,750.48,53.39062633391196,53.4078625476475,1406.1599999999999,1405.6399999999999
3,,FORAKER 1207 4LMH-11,2019-04-20,588.0,547.0,,607.81,672.0,2926.0,1095.4767,0.0,FLOW,46.0,9872.52999999999,17,LM,Pad2,2ZL,0,749.88,55.23204855305703,52.50779412569054,1279.81,1357.69
3,,FORAKER 1207 4LMH-11,2019-04-21,603.0,527.0,,591.09,633.0,2882.0,1071.4233,0.0,FLOW,46.0,10463.6199999999,18,LM,Pad2,2ZL,0,673.09,53.24320903668781,51.71188393010317,1224.0900000000001,1264.18
3,,FORAKER 1207 4LMH-11,2019-04-22,618.0,520.0,,564.63,631.0,2857.0,1040.7967,0.0,FLOW,46.0,11028.2499999999,19,LM,Pad2,2ZL,0,643.95,53.28153701037582,52.77552420063063,1195.63,1208.58
3,,FORAKER 1207 4LMH-11,2019-04-23,627.0,513.0,,553.5,594.0,2832.0,1025.5,0.0,FLOW,46.0,11581.7499999999,20,LM,Pad2,2ZL,0,634.74,53.418501312866084,51.76470588235294,1147.5,1188.24
3,,FORAKER 1207 4LMH-11,2019-04-24,633.0,500.0,,530.53,568.0,2772.0,992.53,0.0,FLOW,46.0,12112.2799999999,21,LM,Pad2,2ZL,0,595.52,52.88575107677279,51.705460934157465,1098.53,1126.05
3,,FORAKER 1207 4LMH-11,2019-04-25,638.0,493.0,,509.64,533.0,2839.0,982.8067,0.0,FLOW,47.75,12621.9199999999,22,LM,Pad2,2ZL,0,562.51,52.46560649162897,51.12023325404743,1042.6399999999999,1072.15
3,,FORAKER 1207 4LMH-11,2019-04-26,641.0,475.0,,483.18,515.0,2834.0,955.5133,0.0,FLOW,48.0,13105.0999999999,23,LM,Pad2,2ZL,0,532.7,52.43729574359176,51.59390089963733,998.1800000000001,1015.8800000000001
3,,FORAKER 1207 4LMH-11,2019-04-27,644.0,489.0,,475.52,507.0,2775.0,938.02,0.0,FLOW,50.0,13580.6199999999,24,LM,Pad2,2ZL,0,529.75,52.69728530643509,51.60200301266132,982.52,1005.27
3,,FORAKER 1207 4LMH-11,2019-04-28,646.0,455.0,,454.65,522.0,2811.0,923.15,0.0,FLOW,50.0,14035.2699999999,25,LM,Pad2,2ZL,0,512.21,52.97664605010032,53.44801105820918,976.65,966.86
3,,FORAKER 1207 4LMH-11,2019-04-29,647.0,451.0,,440.02,482.0,2778.0,903.02,0.0,FLOW,50.0,14475.2899999999,26,LM,Pad2,2ZL,0,511.08,53.73567448217854,52.276523285828944,922.02,951.0999999999999
3,,FORAKER 1207 4LMH-11,2019-04-30,625.0,444.0,,428.87,463.0,2745.0,886.37,0.0,FLOW,50.0,14904.16,27,LM,Pad2,2ZL,0,484.57,53.04891399544579,51.91339545000953,891.87,913.44
3,,FORAKER 1207 4LMH-11,2019-05-01,647.0,426.0,,425.39,442.0,2727.0,879.89,0.0,FLOW,51.9166666666666,15329.55,28,LM,Pad2,2ZL,0,464.41,52.19262755675433,50.95747011148388,867.39,889.8
3,,FORAKER 1207 4LMH-11,2019-05-02,647.0,411.0,,408.69,430.0,2758.0,868.3567,0.0,FLOW,53.6666666666666,15738.24,29,LM,Pad2,2ZL,0,447.58,52.27089586228643,51.27043365248184,838.69,856.27
3,,FORAKER 1207 4LMH-11,2019-05-03,647.0,397.0,,390.59,415.0,2781.0,854.09,0.0,FLOW,54.0,16128.83,30,LM,Pad2,2ZL,0,436.64,52.78338551551563,51.51503866731216,805.5899999999999,827.23
3,,FORAKER 1207 4LMH-11,2019-05-04,647.0,380.0,,380.84,405.0,2737.0,837.0067,0.0,FLOW,54.0,16509.67,31,LM,Pad2,2ZL,0,422.5,52.59292454004532,51.53720859207982,785.8399999999999,803.3399999999999
3,,FORAKER 1207 4LMH-11,2019-05-05,646.0,384.0,,369.0,383.0,2711.0,820.8333,0.0,FLOW,54.0,16878.67,32,LM,Pad2,2ZL,0,407.47,52.47723672517934,50.930851063829785,752.0,776.47
3,,FORAKER 1207 4LMH-11,2019-05-06,644.0,372.0,,359.96,381.0,2670.0,804.96,0.0,FLOW,54.0,17238.6299999999,33,LM,Pad2,2ZL,0,390.52,52.036030273958,51.41977974519542,740.96,750.48
3,,FORAKER 1207 4LMH-11,2019-05-07,641.0,375.0,,356.47,361.0,2641.0,796.6367,0.0,FLOW,55.9166666666666,17595.1,34,LM,Pad2,2ZL,0,379.2,51.54485027254067,50.315692642201064,717.47,735.6700000000001
3,,FORAKER 1207 4LMH-11,2019-05-08,637.0,360.0,,335.58,356.0,2629.0,773.7467,0.0,FLOW,57.9166666666666,17930.68,35,LM,Pad2,2ZL,0,361.31,51.84605891891116,51.47632956418636,691.5799999999999,696.89
3,,FORAKER 1207 4LMH-11,2019-05-09,633.0,362.0,,331.41,352.0,2600.0,764.7433,0.0,FLOW,59.3333333333333,18262.09,36,LM,Pad2,2ZL,0,355.75,51.77105768671051,51.506416353287186,683.4100000000001,687.1600000000001
3,,FORAKER 1207 4LMH-11,2019-05-10,629.0,329.0,,325.15,332.0,2576.0,754.4833,0.0,FLOW,60.0,18587.24,37,LM,Pad2,2ZL,0,347.36,51.65127656094333,50.52118998706536,657.15,672.51
3,,FORAKER 1207 4LMH-11,2019-05-11,626.0,339.0,,326.54,318.0,2558.0,752.8733,0.0,FLOW,62.3333333333333,18913.78,38,LM,Pad2,2ZL,0,340.55,51.0500831971698,49.33751202407919,644.54,667.09
3,,FORAKER 1207 4LMH-11,2019-05-12,603.0,317.0,,304.96,313.0,2549.0,729.7933,0.0,FLOW,64.0,19218.74,39,LM,Pad2,2ZL,0,326.17,51.6803194270594,50.65052754223574,617.96,631.13
3,,FORAKER 1207 4LMH-11,2019-05-13,588.0,317.0,,288.93,301.0,2526.0,709.93,0.0,FLOW,64.0,19507.67,40,LM,Pad2,2ZL,0,321.21,52.645294522568584,51.02300272913735,589.9300000000001,610.14
3,,FORAKER 1207 4LMH-11,2019-05-14,982.0,327.0,,289.64,303.0,2511.0,708.14,0.0,FLOW,64.0,19797.31,41,LM,Pad2,2ZL,0,308.74,51.59597580133026,51.12715982721382,592.64,598.38
3,,FORAKER 1207 4LMH-11,2019-05-15,579.0,306.0,,274.31,291.0,2485.0,688.4767,0.0,FLOW,64.0,20071.62,42,LM,Pad2,2ZL,0,310.51,53.09496939229165,51.47618121030939,565.31,584.8199999999999
3,,FORAKER 1207 4LMH-11,2019-05-16,577.0,299.0,2418.0,278.49,285.0,2436.0,684.49,0.0,FLOW,64.0,20350.11,43,LM,Pad2,2ZL,0,297.89,51.68291751969187,50.57765000266198,563.49,576.38
3,,FORAKER 1207 4LMH-11,2019-05-17,571.0,311.0,,272.23,278.0,2426.0,676.5633,0.0,FLOW,64.0,20622.34,44,LM,Pad2,2ZL,0,291.79,51.733981064501265,50.52432619086564,550.23,564.02
3,,FORAKER 1207 4LMH-11,2019-05-18,566.0,292.0,,265.26,268.0,2407.0,666.4267,0.0,FLOW,64.0,20887.6,45,LM,Pad2,2ZL,0,284.95,51.78931680631032,50.25691032516971,533.26,550.21
3,,FORAKER 1207 4LMH-11,2019-05-19,563.0,293.0,,256.21,232.0,2363.0,650.0433,0.0,FLOW,64.0,21143.81,46,LM,Pad2,2ZL,0,274.37,51.711334765728076,47.520534196349935,488.21,530.5799999999999
3,,FORAKER 1207 4LMH-11,2019-05-20,560.0,287.0,,252.04,250.0,2315.0,637.8733,0.0,FLOW,64.0,21395.85,47,LM,Pad2,2ZL,0,272.36,51.937452326468346,49.796828937933235,502.03999999999996,524.4
3,,FORAKER 1207 4LMH-11,2019-05-21,550.0,286.0,,247.86,252.0,2331.0,636.36,0.0,FLOW,64.0,21643.71,48,LM,Pad2,2ZL,0,255.69,50.77747989276139,50.41411595246669,499.86,503.55
3,,FORAKER 1207 4LMH-11,2019-05-22,545.0,285.0,,240.2,254.0,2326.0,627.8667,0.0,FLOW,64.0,21883.91,49,LM,Pad2,2ZL,0,258.91,51.874336318647195,51.39619587211655,494.2,499.11
3,,FORAKER 1207 4LMH-11,2019-05-23,542.0,287.0,,236.72,244.0,2412.0,638.72,0.0,FLOW,,22120.63,50,LM,Pad2,2ZL,0,260.08,52.35104669887279,50.757197537027785,480.72,496.79999999999995
3,,FORAKER 1207 4LMH-11,2019-05-24,542.0,293.0,,225.59,233.0,2071.0,570.7567,0.0,FLOW,,22346.22,51,LM,Pad2,2ZL,0,250.92,52.657866571530505,50.80791120608822,458.59000000000003,476.51
3,,FORAKER 1207 4LMH-11,2019-05-25,535.0,279.0,,222.09,225.0,2311.0,607.2567,0.0,FLOW,,22568.31,52,LM,Pad2,2ZL,0,239.84,51.921286775052494,50.32543783130913,447.09000000000003,461.93
3,,FORAKER 1207 4LMH-11,2019-05-26,532.0,279.0,,225.59,221.0,2254.0,601.2567,0.0,FLOW,,22793.9,53,LM,Pad2,2ZL,0,239.53,51.498538011695906,49.486105824133986,446.59000000000003,465.12
3,,FORAKER 1207 4LMH-11,2019-05-27,529.0,290.0,,219.31,217.0,2239.0,592.4767,0.0,FLOW,,23013.21,54,LM,Pad2,2ZL,0,238.39,52.08433471706358,49.735279961495266,436.31,457.7
3,,FORAKER 1207 4LMH-11,2019-05-28,526.0,276.0,,211.65,202.0,2242.0,585.3167,0.0,FLOW,,23224.86,55,LM,Pad2,2ZL,0,230.36,52.11646795321373,48.833554937749305,413.65,442.01
3,,FORAKER 1207 4LMH-11,2019-05-29,522.0,271.0,,207.47,208.0,2171.0,569.3033,0.0,FLOW,,23432.33,56,LM,Pad2,2ZL,0,223.06,51.8105590783453,50.0637831853082,415.47,430.53
3,,FORAKER 1207 4LMH-11,2019-05-30,518.0,269.0,,217.23,214.0,2090.0,565.5633,0.0,FLOW,,23649.56,57,LM,Pad2,2ZL,0,222.42,50.59024223814398,49.62548987779143,431.23,439.65
3,,FORAKER 1207 4LMH-11,2019-05-31,514.0,268.0,,199.82,220.0,2157.0,559.32,0.0,FLOW,,23849.38,58,LM,Pad2,2ZL,0,220.77,52.49054899070353,52.40341098566052,419.82,420.59000000000003
3,,FORAKER 1207 4LMH-11,2019-06-01,510.0,272.0,,197.73,215.0,2141.0,554.5633,0.0,FLOW,,24047.11,59,LM,Pad2,2ZL,0,215.36,52.13391754823404,52.092166791849394,412.73,413.09000000000003
3,,FORAKER 1207 4LMH-11,2019-06-02,507.0,265.0,,184.5,209.0,2108.0,535.8333,0.0,FLOW,,24231.61,60,LM,Pad2,2ZL,0,209.94,53.22482506845147,53.1130876747141,393.5,394.44
3,,FORAKER 1207 4LMH-11,2019-06-03,507.0,259.0,,203.3,199.0,2109.0,554.8,0.0,FLOW,,24434.91,61,LM,Pad2,2ZL,0,199.23,49.49444761881102,49.46557295550584,402.3,402.53
3,,FORAKER 1207 4LMH-11,2019-06-04,505.0,256.0,,204.0,199.0,2108.0,555.3333,0.0,FLOW,,24638.91,62,LM,Pad2,2ZL,0,199.27,49.4135442755474,49.37965260545906,403.0,403.27
3,,FORAKER 1207 4LMH-11,2019-06-05,500.0,255.0,,199.81,188.0,2083.0,546.9767,0.0,FLOW,,24838.72,63,LM,Pad2,2ZL,0,196.43,49.57349081364829,48.477347154534435,387.81,396.24
3,,FORAKER 1207 4LMH-11,2019-06-06,498.0,248.0,,198.43,188.0,2067.0,542.93,0.0,FLOW,,25037.15,64,LM,Pad2,2ZL,0,188.12,48.66640796792135,48.650467096239936,386.43,386.55
3,,FORAKER 1207 4LMH-11,2019-06-07,495.0,245.0,,149.69,192.0,2104.0,500.3567,0.0,FLOW,,25186.84,65,LM,Pad2,2ZL,0,190.12,55.94891262764486,56.19128449764406,341.69,339.81
3,,FORAKER 1207 4LMH-11,2019-06-08,493.0,241.0,,181.01,190.0,1969.0,509.1767,0.0,FLOW,,25367.85,66,LM,Pad2,2ZL,0,190.07,51.220761021882076,51.2115576399558,371.01,371.08
3,,FORAKER 1207 4LMH-11,2019-06-09,491.0,248.0,,162.23,178.0,2019.0,498.73,0.0,FLOW,,25530.08,67,LM,Pad2,2ZL,0,178.56,52.39590363567007,52.317549892719626,340.23,340.78999999999996
3,,FORAKER 1207 4LMH-11,2019-06-10,487.0,240.0,,190.07,164.0,2017.0,526.2367,0.0,FLOW,,25720.15,68,LM,Pad2,2ZL,0,164.82,46.4425596663755,46.318524585533936,354.07,354.89
3,,FORAKER 1207 4LMH-11,2019-06-11,462.0,169.0,,181.01,167.0,2185.0,545.1767,0.0,FLOW,,25901.16,69,LM,Pad2,2ZL,0,167.34,48.037892923783545,47.98712680670096,348.01,348.35
3,,FORAKER 1207 4LMH-11,2019-06-12,449.0,169.0,,172.68,204.0,2163.0,533.18,0.0,FLOW,,26073.84,70,LM,Pad2,2ZL,0,204.48,54.21571746738785,54.1573749601784,376.68,377.15999999999997
3,,FORAKER 1207 4LMH-11,2019-06-13,440.0,168.0,,169.87,181.0,2181.0,533.37,0.0,FLOW,,26243.71,71,LM,Pad2,2ZL,0,201.8,54.295477170608336,51.58605751417904,350.87,371.67
