,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Measured BHP,Measured BHT,Oil Rate,Tubing Pressure,Water Rate,GOR,DaysOn
271,2019-06-23,3139.12,2885.41,953.13,64.0,1400.74,419.66,2867.11,175.25,496.0,230.0,1110.0,2.8240725806451614,217
272,2019-06-24,3131.18,2875.52,947.5,64.0,1285.74,425.16,2834.74,175.21,467.0,228.13,1061.0,2.7531905781584585,218
273,2019-06-25,3115.35,2861.18,948.13,64.0,1291.25,424.84,2821.01,175.19,464.0,231.25,1049.0,2.7828663793103448,219
274,2019-06-26,3098.23,2845.48,946.88,64.0,1295.62,424.73,2810.6,175.17,463.0,233.75,1036.0,2.7983153347732177,220
275,2019-06-27,3084.47,2832.23,945.63,64.0,1289.63,425.28,2801.23,175.16,458.0,230.63,1031.0,2.8157860262008736,221
276,2019-06-28,3073.88,2822.11,945.63,64.0,1284.95,425.0,2793.89,175.15,461.0,229.38,1020.0,2.7873101952277657,222
277,2019-06-29,2953.61,2707.36,848.75,64.0,1306.54,242.51,2787.77,175.14,451.0,193.13,1007.0,2.8969844789356984,223
278,2019-06-30,3034.17,2785.6,958.13,64.0,1299.49,229.05,2783.93,175.13,455.0,226.88,1001.0,2.856021978021978,224
279,2019-07-01,3030.04,2780.15,957.5,64.0,1274.11,424.57,2774.23,175.12,451.0,220.63,1004.0,2.8250776053215074,225
280,2019-07-02,2974.52,2727.13,961.88,64.0,1277.53,312.66,2770.42,175.11,445.0,204.38,994.0,2.8708539325842697,226
281,2019-07-03,2917.94,2673.08,881.25,64.0,1295.9,357.99,2785.42,175.09,448.0,186.88,992.0,2.8926339285714286,227
282,2019-07-04,2968.23,2723.14,963.75,64.0,1313.05,310.37,2846.59,175.12,449.0,215.0,989.0,2.9243875278396434,228
283,2019-07-05,2980.88,2734.31,962.5,64.0,1289.6,448.7,2758.39,175.11,443.0,216.88,991.0,2.9110609480812637,229
284,2019-07-06,2981.33,2735.07,963.75,64.0,1285.21,436.61,2747.1,175.09,438.0,220.63,986.0,2.934269406392694,230
285,2019-07-07,2959.0,2713.34,963.13,64.0,1274.31,450.32,2748.6,175.08,436.0,213.75,977.0,2.9227293577981652,231
286,2019-07-08,2962.9,2716.92,957.5,64.0,1265.55,461.86,2881.75,174.79,436.0,215.63,972.0,2.902637614678899,232
287,2019-07-09,2960.86,2716.1,951.88,64.0,1280.56,433.3,2743.51,175.09,432.0,221.88,971.0,2.964259259259259,233
288,2019-07-10,2927.11,2683.69,951.25,64.0,1282.15,419.97,2726.56,175.07,429.0,210.63,968.0,2.9886946386946387,234
289,2019-07-11,2934.9,2690.78,951.25,64.0,1267.68,425.0,2719.33,175.06,427.0,212.5,964.0,2.9688056206088995,235
290,2019-07-12,2887.35,2644.92,951.25,64.0,1266.85,424.98,2714.24,175.05,427.0,204.38,957.0,2.966861826697892,236
291,2019-07-13,2663.65,2429.96,912.5,64.0,1239.69,379.32,2734.42,174.99,397.0,126.25,930.0,3.1226448362720403,237
292,2019-07-14,2818.21,2577.88,940.63,64.0,1135.18,364.17,2883.49,174.42,399.0,204.38,852.0,2.845062656641604,238
293,2019-07-15,2929.81,2684.81,943.75,64.0,1249.9,424.98,2716.89,175.06,425.0,204.38,965.0,2.9409411764705884,239
294,2019-07-16,2840.7,2599.28,943.75,64.0,1254.62,425.02,2704.93,175.04,420.0,182.5,957.0,2.987190476190476,240
295,2019-07-17,2964.49,2720.15,945.63,64.0,1257.2,403.41,2695.96,175.02,421.0,232.5,950.0,2.9862232779097386,241
296,2019-07-18,2750.39,2513.98,978.75,64.0,1100.45,268.87,2851.17,174.52,360.0,193.13,827.0,3.0568055555555556,242
297,2019-07-19,2870.19,2630.5,963.13,64.0,1308.16,133.47,2725.83,175.07,427.0,198.75,960.0,3.0636065573770495,243
298,2019-07-20,2870.73,2629.44,968.13,64.0,1259.29,281.17,2695.2,175.03,414.0,199.38,951.0,3.0417632850241545,244
299,2019-07-21,2883.97,2642.62,972.5,64.0,1257.45,331.99,2682.79,175.0,413.0,210.63,945.0,3.044673123486683,245
300,2019-07-22,2877.68,2636.65,960.0,64.0,1248.22,285.66,2675.57,174.99,413.0,210.0,934.0,3.022324455205811,246
301,2019-07-23,2840.78,2602.15,958.75,64.0,1267.28,299.98,2668.15,174.98,411.0,201.88,933.0,3.0834063260340634,247
302,2019-07-24,2862.52,2622.55,960.0,64.0,1250.36,356.51,2662.97,174.97,411.0,210.63,928.0,3.0422384428223843,248
303,2019-07-25,2840.34,2600.25,962.5,64.0,1231.73,417.21,2658.77,174.96,409.0,200.0,924.0,3.0115647921760393,249
304,2019-07-26,2798.3,2560.19,954.37,64.0,1239.3,404.64,2654.21,174.96,409.0,185.63,920.0,3.030073349633252,250
305,2019-07-27,2762.06,2525.69,952.5,64.0,1238.17,356.35,2648.7,174.95,405.0,174.38,913.0,3.05720987654321,251
306,2019-07-28,2804.75,2567.02,956.25,64.0,1233.27,381.25,2644.45,174.94,404.0,194.38,910.0,3.052648514851485,252
307,2019-07-29,2773.09,2535.8,954.37,64.0,1222.65,412.8,2641.37,174.94,404.0,179.38,908.0,3.026361386138614,253
308,2019-07-30,3722.29,3455.72,938.13,64.0,1160.95,393.76,2678.61,174.81,391.0,565.63,886.0,2.9691815856777493,254
