,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Measured BHP,Measured BHT,Oil Rate,Tubing Pressure,Water Rate,Cum Oil,Mat Bal Time,Test,Delta P,Rate N
0,2018-09-25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
1,2018-09-26,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
2,2018-09-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
3,2018-09-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
4,2018-09-29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
5,2018-09-30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
6,2018-10-01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
7,2018-10-02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
8,2018-10-03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
9,2018-10-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
10,2018-10-05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
11,2018-10-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
12,2018-10-07,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
13,2018-10-08,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
14,2018-10-09,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
15,2018-10-10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
16,2018-10-11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
17,2018-10-12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
18,2018-10-13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
19,2018-10-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
20,2018-10-15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
21,2018-10-16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
22,2018-10-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
23,2018-10-18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
24,2018-10-19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
25,2018-10-20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
26,2018-10-21,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
27,2018-10-22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-9000.0,9000.0,0.0
28,2018-10-23,7136.39,,2866.0,20.0,1044.41,0.0,0.0,0.0,349.0,0.0,937.0,349.0,1.0,-8651.0,1863.6099999999997,0.1872709418816169
29,2018-10-24,7142.25,,2457.0,35.0,1887.12,0.0,0.0,0.0,646.0,0.0,3363.0,995.0,1.5402476780185759,-8005.0,1857.75,0.34773247207643654
30,2018-10-25,6566.0,,2193.0,50.0,4658.46,0.0,0.0,0.0,1516.0,0.0,5462.0,2511.0,1.6563324538258575,-6489.0,2434.0,0.6228430566967954
31,2018-10-26,5841.2,,1628.0,58.0,5271.72,0.0,0.0,0.0,1657.0,0.0,5610.0,4168.0,2.515389257694629,-4832.0,3158.8,0.5245662909965809
32,2018-10-27,5555.16,,1448.0,64.0,7093.75,0.0,0.0,0.0,2277.0,0.0,6622.0,6445.0,2.8304787000439173,-2555.0,3444.84,0.6609886090500574
33,2018-10-28,5249.41,,1240.0,64.0,6878.32,0.0,0.0,0.0,2191.0,0.0,6376.0,8636.0,3.9415791875855772,-364.0,3750.59,0.5841747565049765
34,2018-10-29,5162.28,,1199.0,64.0,7300.96,0.0,0.0,0.0,2356.0,0.0,6471.0,10992.0,4.66553480475382,1992.0,3837.7200000000003,0.6139061734571568
35,2018-10-30,5028.99,,1125.0,64.0,7457.99,0.0,0.0,0.0,2385.0,0.0,6461.0,13377.0,5.608805031446541,4377.0,3971.01,0.600602869295217
36,2018-10-31,5284.53,,1346.0,40.0,4497.94,0.0,0.0,0.0,1478.0,0.0,4010.0,14855.0,10.050744248985115,5855.0,3715.4700000000003,0.3977962411215808
37,2018-11-01,5579.06,,1507.0,40.0,3700.23,0.0,0.0,0.0,1227.0,0.0,3628.0,16082.0,13.106764466177669,7082.0,3420.9399999999996,0.35867334709173504
38,2018-11-02,5607.07,,1527.0,40.0,3666.7,0.0,0.0,0.0,1226.0,0.0,3598.0,17308.0,14.117455138662317,8308.0,3392.9300000000003,0.3613396091283934
39,2018-11-03,5553.15,,1499.0,40.0,3616.59,0.0,0.0,0.0,1220.0,0.0,3479.0,18528.0,15.186885245901639,9528.0,3446.8500000000004,0.3539463568185444
40,2018-11-04,5460.11,,1435.0,40.0,3589.87,0.0,0.0,0.0,1199.0,0.0,3432.0,19727.0,16.452877397831525,10727.0,3539.8900000000003,0.3387110898926238
41,2018-11-05,5484.23,,1468.0,40.0,3648.79,0.0,0.0,0.0,1212.0,0.0,3415.0,20939.0,17.276402640264028,11939.0,3515.7700000000004,0.3447324483683517
42,2018-11-06,5444.48,,1439.0,40.0,3582.76,0.0,0.0,0.0,1191.0,0.0,3354.0,22130.0,18.581024349286313,13130.0,3555.5200000000004,0.3349720997209972
43,2018-11-07,5368.72,,1390.0,44.0,3621.07,0.0,0.0,0.0,1215.0,0.0,3349.0,23345.0,19.213991769547324,14345.0,3631.2799999999997,0.3345927606794299
44,2018-11-08,5179.77,,1275.0,47.0,3655.14,0.0,0.0,0.0,1207.0,0.0,3305.0,24552.0,20.341342170671087,15552.0,3820.2299999999996,0.315949563246192
45,2018-11-09,5091.71,,1238.0,42.0,5415.37,0.0,0.0,0.0,1773.0,0.0,4548.0,26325.0,14.847715736040609,17325.0,3908.29,0.45365108525723524
46,2018-11-10,5094.38,,1240.0,42.0,3786.35,0.0,0.0,0.0,1283.0,0.0,3280.0,27608.0,21.518316445830084,18608.0,3905.62,0.32850098063815736
47,2018-11-11,4834.11,,1049.0,57.0,4800.24,0.0,0.0,0.0,1457.0,0.0,4371.0,29065.0,19.948524365133835,20065.0,4165.89,0.3497451925038827
48,2018-11-12,4585.86,,909.0,64.0,5235.0,0.0,0.0,0.0,1590.0,0.0,4727.0,30655.0,19.27987421383648,21655.0,4414.14,0.3602060650545746
49,2018-11-13,4399.24,,836.0,64.0,5770.27,0.0,0.0,0.0,1971.0,0.0,4756.0,32626.0,16.553018772196854,23626.0,4600.76,0.4284074805032212
50,2018-11-14,4327.83,,803.0,64.0,5450.29,0.0,0.0,0.0,1892.0,0.0,4514.0,34518.0,18.24418604651163,25518.0,4672.17,0.4049510184774955
51,2018-11-15,4201.32,,766.0,64.0,5366.85,0.0,0.0,0.0,1779.0,0.0,4373.0,36297.0,20.403035413153457,27297.0,4798.68,0.37072694991122557
52,2018-11-16,4628.88,,1008.0,64.0,3732.77,0.0,0.0,0.0,1242.0,0.0,3008.0,37539.0,30.22463768115942,28539.0,4371.12,0.284137703837918
53,2018-11-17,4091.78,,720.0,64.0,5446.25,0.0,0.0,0.0,1739.0,0.0,4476.0,39278.0,22.58654399079931,30278.0,4908.219999999999,0.3543035968232883
54,2018-11-18,3995.89,,696.0,64.0,5206.63,0.0,0.0,0.0,1702.0,0.0,4161.0,40980.0,24.077555816686253,31980.0,5004.110000000001,0.34012042101392653
55,2018-11-19,4773.26,,1111.0,64.0,3381.73,0.0,0.0,0.0,1105.0,0.0,2656.0,42085.0,38.085972850678736,33085.0,4226.74,0.2614307953647492
56,2018-11-20,3951.59,,678.0,64.0,3671.85,0.0,0.0,0.0,1220.0,0.0,3076.0,43305.0,35.49590163934426,34305.0,5048.41,0.24166024550303958
57,2018-11-21,3944.34,,678.0,64.0,5022.21,0.0,0.0,0.0,1573.0,0.0,4088.0,44878.0,28.53019707565162,35878.0,5055.66,0.31113642926937335
58,2018-11-22,3917.09,,678.0,64.0,4925.52,0.0,0.0,0.0,1495.0,0.0,3988.0,46373.0,31.018729096989965,37373.0,5082.91,0.29412285482135236
59,2018-11-23,3860.83,,678.0,64.0,4901.31,0.0,0.0,0.0,1588.0,0.0,3717.0,47961.0,30.202141057934508,38961.0,5139.17,0.30899931311865536
60,2018-11-24,3748.57,,606.0,64.0,4519.38,0.0,0.0,0.0,1534.0,0.0,3605.0,49495.0,32.265319426336376,40495.0,5251.43,0.2921109107424073
61,2018-11-25,3525.98,,583.0,64.0,4884.69,0.0,0.0,0.0,1504.0,0.0,3532.0,50999.0,33.90890957446808,41999.0,5474.02,0.2747523757677173
62,2018-11-26,3688.04,,575.0,64.0,4268.87,0.0,0.0,0.0,1447.0,0.0,3499.0,52446.0,36.24464409122322,43446.0,5311.96,0.272404159669877
63,2018-11-27,3617.75,,563.0,64.0,4249.83,0.0,0.0,0.0,1405.0,0.0,3423.0,53851.0,38.32811387900356,44851.0,5382.25,0.2610432439964699
64,2018-11-28,3498.9,,548.0,64.0,4345.72,0.0,0.0,0.0,1409.0,0.0,3312.0,55260.0,39.21930447125621,46260.0,5501.1,0.2561305920634055
65,2018-11-29,3501.5,,542.0,64.0,4232.89,0.0,0.0,0.0,1399.0,0.0,3264.0,56659.0,40.49964260185847,47659.0,5498.5,0.25443302718923344
66,2018-11-30,3458.16,,528.0,64.0,4125.59,0.0,0.0,0.0,1282.0,0.0,3261.0,57941.0,45.19578783151326,48941.0,5541.84,0.23133111024497277
67,2018-12-01,3442.15,,526.0,64.0,4081.23,0.0,0.0,0.0,1347.0,0.0,3135.0,59288.0,44.01484780994803,50288.0,5557.85,0.2423599053590867
68,2018-12-02,3404.93,,517.0,64.0,4028.97,0.0,0.0,0.0,1325.0,0.0,3080.0,60613.0,45.74566037735849,51613.0,5595.07,0.23681562518431407
69,2018-12-03,3388.46,,510.0,64.0,3948.63,0.0,0.0,0.0,1312.0,0.0,3024.0,61925.0,47.198932926829265,52925.0,5611.54,0.2338039112257954
70,2018-12-04,3361.34,,504.0,64.0,3900.41,0.0,0.0,0.0,1293.0,0.0,2973.0,63218.0,48.89249806651199,54218.0,5638.66,0.22930980055545114
71,2018-12-05,3387.86,,505.0,64.0,3776.43,0.0,0.0,0.0,1283.0,0.0,2917.0,64501.0,50.273577552611066,55501.0,5612.139999999999,0.22861154568489028
72,2018-12-06,3130.8,,439.0,64.0,3362.74,0.0,0.0,0.0,1089.0,0.0,2575.0,65590.0,60.229568411386595,56590.0,5869.2,0.1855448783479861
73,2018-12-07,3235.12,,439.0,64.0,3176.5,0.0,0.0,0.0,822.0,0.0,2836.0,66412.0,80.79318734793188,57412.0,5764.88,0.14258753000929766
74,2018-12-08,5117.88,,1251.0,64.0,2658.11,0.0,0.0,0.0,555.0,0.0,2599.0,66967.0,120.66126126126126,57967.0,3882.12,0.14296312324193997
75,2018-12-09,3403.21,,493.0,64.0,3135.81,0.0,0.0,0.0,1059.0,0.0,2593.0,68026.0,64.2360717658168,59026.0,5596.79,0.18921560394440384
76,2018-12-10,4050.23,,723.0,28.0,2950.56,0.0,0.0,0.0,949.0,0.0,2515.0,68975.0,72.68177028451001,59975.0,4949.77,0.1917260802017063
77,2018-12-11,3418.16,,491.0,64.0,2815.76,0.0,0.0,0.0,1229.0,0.0,2122.0,70204.0,57.12286411716843,61204.0,5581.84,0.22017829246270046
78,2018-12-12,3485.18,,491.0,64.0,2935.84,0.0,0.0,0.0,880.0,0.0,2715.0,71084.0,80.77727272727273,62084.0,5514.82,0.1595700312974857
79,2018-12-13,3982.68,,723.0,64.0,2666.2,0.0,0.0,0.0,926.0,0.0,2096.0,72010.0,77.7645788336933,63010.0,5017.32,0.18456068179825086
80,2018-12-14,3604.46,,559.0,64.0,2706.36,0.0,0.0,0.0,839.0,0.0,2355.0,72849.0,86.82836710369487,63849.0,5395.54,0.15549880086145224
81,2018-12-15,3457.15,,521.0,64.0,3372.71,0.0,0.0,0.0,1172.0,0.0,2674.0,74021.0,63.157849829351534,65021.0,5542.85,0.21144357144790132
82,2018-12-16,3249.88,,483.0,64.0,3875.7,0.0,0.0,0.0,1298.0,0.0,2834.0,75319.0,58.026964560862865,66319.0,5750.12,0.22573441945559397
83,2018-12-17,3254.52,,481.0,64.0,3536.14,0.0,0.0,0.0,1002.0,0.0,2816.0,76321.0,76.1686626746507,67321.0,5745.48,0.17439796152801856
84,2018-12-18,3254.14,,481.0,64.0,3208.03,0.0,0.0,0.0,1083.0,0.0,2432.0,77404.0,71.471837488458,68404.0,5745.860000000001,0.18848353423160324
85,2018-12-19,3177.2,,461.0,64.0,3155.42,0.0,0.0,0.0,1082.0,0.0,2352.0,78486.0,72.53789279112755,69486.0,5822.8,0.1858212543793364
86,2018-12-20,3357.32,,515.0,35.0,2934.64,0.0,0.0,0.0,786.0,0.0,2446.0,79272.0,100.85496183206106,70272.0,5642.68,0.13929551206164445
87,2018-12-21,5081.83,,1300.0,35.0,1807.19,0.0,0.0,0.0,648.0,0.0,1378.0,79920.0,123.33333333333333,70920.0,3918.17,0.16538332946247866
88,2018-12-22,5375.38,,1072.0,28.0,416.92,0.0,0.0,0.0,192.0,0.0,320.0,80112.0,417.25,71112.0,3624.62,0.05297107007079363
89,2018-12-23,3479.66,,578.0,64.0,2764.96,0.0,0.0,0.0,990.0,0.0,1976.0,81102.0,81.92121212121212,72102.0,5520.34,0.1793367799809432
90,2018-12-24,3863.82,,630.0,57.0,2206.54,0.0,0.0,0.0,752.0,0.0,1943.0,81854.0,108.84840425531915,72854.0,5136.18,0.14641231421017176
91,2018-12-25,5392.15,,1483.0,57.0,1970.34,0.0,0.0,0.0,703.0,0.0,1599.0,82557.0,117.43527738264581,73557.0,3607.8500000000004,0.19485289022548052
92,2018-12-26,3893.98,,699.0,42.0,1514.33,0.0,0.0,0.0,556.0,0.0,1133.0,83113.0,149.48381294964028,74113.0,5106.02,0.10889107367382031
93,2018-12-27,3401.72,,495.0,64.0,3213.13,0.0,0.0,0.0,1103.0,0.0,2617.0,84216.0,76.3517679057117,75216.0,5598.280000000001,0.1970248004744314
94,2018-12-28,3389.03,,509.0,57.0,3058.82,0.0,0.0,0.0,1056.0,0.0,2403.0,85272.0,80.75,76272.0,5610.969999999999,0.18820275282170465
95,2018-12-29,3310.43,,510.0,57.0,2949.0,0.0,0.0,0.0,1007.0,0.0,2199.0,86279.0,85.67924528301887,77279.0,5689.57,0.17699052828245368
96,2018-12-30,3233.07,,496.0,57.0,2915.67,0.0,0.0,0.0,993.0,0.0,2122.0,87272.0,87.88721047331319,78272.0,5766.93,0.17218866884113385
97,2018-12-31,3189.1,,487.0,57.0,2882.33,0.0,0.0,0.0,983.0,0.0,2072.0,88255.0,89.78128179043743,79255.0,5810.9,0.1691648453767919
98,2019-01-01,3177.97,,483.0,57.0,2837.75,0.0,0.0,0.0,982.0,0.0,2032.0,89237.0,90.87270875763747,80237.0,5822.030000000001,0.16866969081231115
99,2019-01-02,3083.1,,462.0,57.0,2810.78,0.0,0.0,0.0,951.0,0.0,1990.0,90188.0,94.83491062039958,81188.0,5916.9,0.16072605587385289
100,2019-01-03,3111.4,,469.0,57.0,2747.06,0.0,0.0,0.0,929.0,0.0,1960.0,91117.0,98.08073196986007,82117.0,5888.6,0.15776245627143973
101,2019-01-04,3689.52,,650.0,40.0,2381.73,0.0,0.0,0.0,826.0,0.0,1735.0,91943.0,111.31113801452784,82943.0,5310.48,0.1555414953073922
102,2019-01-05,4517.22,,953.0,64.0,1039.25,0.0,0.0,0.0,372.0,0.0,683.0,92315.0,248.15860215053763,83315.0,4482.78,0.08298421961372185
103,2019-01-06,4545.84,,949.0,44.0,1229.34,0.0,0.0,0.0,460.0,0.0,958.0,92775.0,201.68478260869566,83775.0,4454.16,0.10327424250588214
104,2019-01-07,3983.11,,780.0,47.0,1995.31,0.0,0.0,0.0,682.0,0.0,1403.0,93457.0,137.03372434017595,84457.0,5016.889999999999,0.13594079200460846
105,2019-01-08,3847.87,,671.0,47.0,2060.28,0.0,0.0,0.0,710.0,0.0,1634.0,94167.0,132.62957746478872,85167.0,5152.13,0.13780708173124515
106,2019-01-09,3832.82,,656.0,52.0,2016.23,0.0,0.0,0.0,689.0,0.0,1638.0,94856.0,137.6719883889695,85856.0,5167.18,0.1333415905774523
107,2019-01-10,3832.53,,660.0,52.0,1998.41,0.0,0.0,0.0,681.0,0.0,1611.0,95537.0,140.28928046989722,86537.0,5167.469999999999,0.1317859610215444
108,2019-01-11,5098.33,,1270.0,0.0,1355.61,0.0,0.0,0.0,469.0,0.0,1098.0,96006.0,204.7036247334755,87006.0,3901.67,0.12020493788557207
109,2019-01-12,3952.13,,677.0,52.0,1133.25,0.0,0.0,0.0,398.0,0.0,911.0,96404.0,242.2211055276382,87404.0,5047.87,0.07884513666160183
110,2019-01-13,3649.64,,585.0,52.0,2398.87,0.0,0.0,0.0,808.0,0.0,1986.0,97212.0,120.31188118811882,88212.0,5350.360000000001,0.15101787543268114
111,2019-01-14,3630.14,,586.0,52.0,2111.08,0.0,0.0,0.0,713.0,0.0,1722.0,97925.0,137.3422159887798,88925.0,5369.860000000001,0.13277813574283126
112,2019-01-15,3563.42,,575.0,52.0,2281.56,0.0,0.0,0.0,768.0,0.0,1815.0,98693.0,128.50651041666666,89693.0,5436.58,0.14126528074635156
