,Date,BHP,BHP at gauge,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate,Cum Oil,Mat Bal Time,Delta P,Rate N
192,2019-05-25,4242.34,3799.67,1036.25,0.0,1974.3,142.34,574.0,321.88,2209.0,163648.0,285.10104529616723,5630.66,0.49425822194911434
193,2019-05-26,4228.76,3778.61,1014.38,0.0,1788.27,380.18,550.0,311.25,2146.0,164198.0,298.5418181818182,5644.24,0.4776550961688376
194,2019-05-27,4195.74,3752.31,1013.13,0.0,1849.68,233.66,551.0,315.0,2127.0,164749.0,299.0,5677.26,0.47170642175979255
195,2019-05-28,4069.77,3644.44,1010.63,0.0,2104.0,0.0,551.0,311.25,2110.0,165300.0,300.0,5803.23,0.45853774535905006
196,2019-05-29,4183.67,3737.9,1015.0,0.0,1793.61,343.25,545.0,313.75,2095.0,165845.0,304.302752293578,5689.33,0.46402651981867815
197,2019-05-30,4110.54,3666.56,1001.25,64.0,1655.6,247.77,505.0,303.13,1979.0,166350.0,329.4059405940594,5762.46,0.43106589893899483
198,2019-05-31,4195.57,3747.38,1011.25,64.0,1775.55,191.31,548.0,308.13,2094.0,166898.0,304.55839416058393,5677.43,0.4653514001933973
199,2019-06-01,4334.76,3887.76,1089.38,64.0,1542.12,307.72,457.0,465.0,1833.0,167355.0,366.2035010940919,5538.24,0.41348876177269317
200,2019-06-02,4104.67,3668.28,985.0,64.0,1805.71,249.19,525.0,295.0,2067.0,167880.0,319.77142857142854,5768.33,0.4493501585380864
201,2019-06-03,4153.68,3712.69,1019.38,64.0,1795.8,334.56,536.0,314.38,2070.0,168416.0,314.2089552238806,5719.32,0.45564857360665256
202,2019-06-04,4123.77,3685.94,1013.75,64.0,1798.82,392.29,534.0,312.5,2047.0,168950.0,316.38576779026215,5749.23,0.4489296827575171
203,2019-06-05,5330.66,4891.19,939.38,64.0,1752.37,376.94,626.0,1025.0,1936.0,169576.0,270.88817891373805,4542.34,0.5640264709378866
204,2019-06-06,3694.29,3252.01,1046.88,64.0,885.38,303.48,367.0,331.88,1059.0,169943.0,463.0599455040872,6178.71,0.23079251170551782
205,2019-06-07,4132.12,3696.43,1036.88,64.0,1815.31,351.24,764.0,324.38,1868.0,170707.0,223.43848167539267,5740.88,0.45846629784980697
206,2019-06-08,3931.0,3502.1,1024.38,64.0,1444.88,346.59,797.0,318.13,1406.0,171504.0,215.18695106649938,5942.0,0.37075058902726354
207,2019-06-09,4160.69,3717.07,1015.0,64.0,1776.96,422.5,541.0,311.88,2071.0,172045.0,318.01293900184845,5712.31,0.45725809698703324
208,2019-06-10,4162.77,3712.21,992.5,64.0,1663.09,413.73,526.0,297.5,2044.0,172571.0,328.0817490494297,5710.23,0.45006943678275657
209,2019-06-11,4106.1,3666.32,990.63,64.0,1731.16,366.54,518.0,296.25,2033.0,173089.0,334.14864864864865,5766.9,0.44235204355893115
210,2019-06-12,4089.57,3650.97,1002.5,64.0,1732.02,349.72,524.0,296.25,2010.0,173613.0,331.32251908396944,5783.43,0.43814829608035366
211,2019-06-13,4075.05,3640.74,1024.38,64.0,1765.83,371.99,521.0,307.5,1995.0,174134.0,334.2303262955854,5797.95,0.4339464810838314
212,2019-06-14,4038.05,3604.08,988.13,64.0,1753.61,358.66,518.0,288.13,1988.0,174652.0,337.1660231660232,5834.95,0.4294809724162161
213,2019-06-15,4059.87,3624.1,989.37,64.0,1720.59,301.09,519.0,291.25,1984.0,175171.0,337.51637764932565,5813.13,0.430576986924428
214,2019-06-16,4058.35,3622.87,1014.38,64.0,1715.34,295.05,513.0,294.38,1977.0,175684.0,342.4639376218324,5814.65,0.4282286982019554
215,2019-06-17,4032.65,3599.52,1013.75,64.0,1742.01,295.6,516.0,294.38,1962.0,176200.0,341.47286821705427,5840.35,0.4242896401756744
216,2019-06-18,4030.72,3597.73,1005.63,64.0,1738.66,303.66,506.0,295.63,1963.0,176706.0,349.2213438735178,5842.280000000001,0.42260898142506004
217,2019-06-19,4029.71,3596.16,1020.0,64.0,1710.77,325.63,503.0,296.25,1948.0,177209.0,352.3041749502982,5843.29,0.41945547799270616
218,2019-06-20,4023.65,3589.28,1021.25,64.0,1676.73,417.33,487.0,294.38,1941.0,177696.0,364.8788501026694,5849.35,0.415088856026738
219,2019-06-21,3996.24,3564.16,1021.25,64.0,1704.15,385.63,487.0,291.25,1932.0,178183.0,365.8788501026694,5876.76,0.411621369598214
220,2019-06-22,4002.23,3569.72,1022.5,64.0,1693.08,387.64,486.0,293.75,1928.0,178669.0,367.63168724279836,5870.77,0.4111896735862587
221,2019-06-23,3953.76,3523.28,957.5,64.0,1715.07,315.86,481.0,273.75,1929.0,179150.0,372.45322245322245,5919.24,0.407146863448686
222,2019-06-24,3965.11,3535.43,1021.25,64.0,1733.64,134.21,488.0,280.63,1924.0,179638.0,368.1106557377049,5907.889999999999,0.4082675879205605
223,2019-06-25,3983.79,3550.81,1060.0,64.0,1664.62,297.86,483.0,281.25,1915.0,180121.0,372.9213250517598,5889.21,0.4071853440444474
224,2019-06-26,3957.77,3527.21,1055.63,64.0,1693.65,310.25,480.0,280.63,1908.0,180601.0,376.25208333333336,5915.23,0.40370365987459494
225,2019-06-27,3958.67,3528.15,1054.38,64.0,1689.37,299.11,479.0,282.5,1903.0,181080.0,378.03757828810024,5914.33,0.4027506074229879
226,2019-06-28,3950.16,3520.04,1046.88,64.0,1686.45,302.2,479.0,281.25,1895.0,181559.0,379.03757828810024,5922.84,0.40082122765430095
227,2019-06-29,3940.75,3510.79,1038.75,64.0,1682.07,304.97,475.0,277.5,1893.0,182034.0,383.2294736842105,5932.25,0.399174006489949
228,2019-06-30,3936.0,3506.57,1043.75,64.0,1683.39,265.18,476.0,278.13,1885.0,182510.0,383.42436974789916,5937.0,0.3976755937342092
229,2019-07-01,3913.7,3486.21,1021.88,64.0,1706.99,251.93,475.0,275.63,1880.0,182985.0,385.2315789473684,5959.3,0.39518064202171393
230,2019-07-02,3909.94,3482.99,1021.88,64.0,1712.3,216.93,471.0,276.25,1879.0,183456.0,389.5031847133758,5963.0599999999995,0.3940929656921111
231,2019-07-03,5619.5,5188.66,931.88,64.0,1402.58,253.26,383.0,1365.63,1524.0,183839.0,479.99738903394257,4253.5,0.4483366639238274
232,2019-07-04,5619.5,5188.66,876.88,64.0,-1.08,27.63,14.0,153.75,13.0,183853.0,13132.357142857143,4253.5,0.0063477136475843425
233,2019-07-05,3644.69,3216.58,1075.0,64.0,1034.2,202.21,283.0,318.13,1229.0,184136.0,650.6572438162544,6228.3099999999995,0.2427624829207281
234,2019-07-06,4132.69,3691.22,1091.88,64.0,1854.7,275.29,573.0,291.88,2093.0,184709.0,322.3542757417103,5740.31,0.4644348475953389
235,2019-07-07,4069.77,3631.51,1071.25,64.0,1693.57,289.93,460.0,281.25,2041.0,185169.0,402.5413043478261,5803.23,0.4309668925753417
236,2019-07-08,4033.59,3598.22,1063.13,64.0,1681.6,337.7,459.0,289.38,1981.0,185628.0,404.41830065359477,5839.41,0.41785043351982476
237,2019-07-09,3964.36,3532.79,1014.38,64.0,1706.27,272.94,460.0,271.88,1952.0,186088.0,404.53913043478263,5908.639999999999,0.40821576538763577
238,2019-07-10,3959.41,3529.59,1057.5,64.0,1716.68,296.51,460.0,283.75,1930.0,186548.0,405.53913043478263,5913.59,0.40415382195924976
239,2019-07-11,3901.97,3474.42,1025.63,64.0,1705.32,274.26,500.0,267.5,1866.0,187048.0,374.096,5971.030000000001,0.3962465437286364
240,2019-07-12,3890.77,3463.93,1014.38,64.0,1714.8,323.92,462.0,265.63,1892.0,187510.0,405.86580086580085,5982.23,0.3934987454511111
241,2019-07-13,3483.83,3069.52,908.12,64.0,1601.87,262.27,450.0,123.75,1718.0,187960.0,417.68888888888887,6389.17,0.3393242001699751
242,2019-07-14,3589.99,3174.84,1013.13,64.0,1300.85,334.55,355.0,276.25,1427.0,188315.0,530.4647887323944,6283.01,0.2836220219289799
243,2019-07-15,3908.12,3480.94,933.75,64.0,1764.73,151.57,474.0,258.75,1935.0,188789.0,398.289029535865,5964.88,0.4038639503225547
244,2019-07-16,3931.11,3504.08,1056.88,64.0,1725.4,202.25,459.0,286.88,1895.0,189248.0,412.30501089324616,5941.889999999999,0.3961702421283464
245,2019-07-17,3878.7,3452.66,1035.0,64.0,1703.97,292.86,459.0,266.88,1872.0,189707.0,413.30501089324616,5994.3,0.3888694259546569
246,2019-07-18,3914.94,3488.71,1109.38,64.0,1315.69,270.16,356.0,378.13,1513.0,190063.0,533.8848314606741,5958.0599999999995,0.31369271205728044
247,2019-07-19,3816.87,3396.05,1036.88,64.0,1756.72,336.77,468.0,261.88,1843.0,190531.0,407.11752136752136,6056.13,0.3815968283375687
248,2019-07-20,3864.19,3437.91,1001.88,64.0,1691.89,217.27,455.0,255.63,1872.0,190986.0,419.74945054945056,6008.8099999999995,0.3872646996659905
249,2019-07-21,4741.62,4300.23,901.88,13.0,1681.95,98.89,454.0,718.13,1856.0,191440.0,421.6740088105727,5131.38,0.4501712989488208
250,2019-07-22,5241.71,4703.85,1021.88,13.0,50.53,153.51,32.0,517.5,267.0,191472.0,5983.5,4631.29,0.06456084589822705
251,2019-07-23,3973.33,3545.69,1073.13,13.0,1836.21,312.78,491.0,286.88,1981.0,191963.0,390.9633401221996,5899.67,0.41900648680349917
252,2019-07-24,3951.73,3519.87,1040.63,13.0,1689.29,326.94,454.0,265.63,1948.0,192417.0,423.8259911894273,5921.27,0.4056562190205817
253,2019-07-25,3941.29,3510.18,1045.0,13.0,1641.11,276.86,444.0,276.25,1893.0,192861.0,434.3716216216216,5931.71,0.393984196799911
254,2019-07-26,3863.63,3436.61,1010.0,13.0,1662.47,289.22,446.0,256.88,1862.0,193307.0,433.4237668161435,6009.37,0.38406688221893476
255,2019-07-27,3842.32,3416.85,1010.0,13.0,1667.41,196.63,448.0,254.38,1844.0,193755.0,432.4888392857143,6030.68,0.38005664369523834
256,2019-07-28,3855.96,3431.36,1025.63,13.0,1672.51,194.5,447.0,270.0,1829.0,194202.0,434.4563758389262,6017.04,0.3782590775530826
257,2019-07-29,3802.52,3379.63,1011.25,13.0,1672.34,239.99,446.0,250.63,1817.0,194648.0,436.4304932735426,6070.48,0.3727876543535273
258,2019-07-30,3861.5,3435.87,1046.88,13.0,1621.36,220.26,447.0,276.88,1793.0,195095.0,436.45413870246085,6011.5,0.3726191466356151
